"wavenumber","sample","absorbance"
636.394,"Sample: Shopping bag",0.03167036
636.8762,"EPDM",0.2788593
636.8762,"Polystyrene",0.08241264
636.8762,"Polyethylene",0.002711539
636.8762,"Sample: Shopping bag",0.03168612
637.3583,"EPDM",0.2792662
637.3583,"Polystyrene",0.08236875
637.3583,"Polyethylene",0.002792684
637.3583,"Sample: Shopping bag",0.03169616
637.8404,"EPDM",0.2796963
637.8404,"Polystyrene",0.08238244
637.8404,"Polyethylene",0.00284905
637.8404,"Sample: Shopping bag",0.03171286
638.3225,"EPDM",0.2801372
638.3225,"Polystyrene",0.08243617
638.3225,"Polyethylene",0.002875297
638.3225,"Sample: Shopping bag",0.0317471
638.8046,"EPDM",0.2805766
638.8046,"Polystyrene",0.08251347
638.8046,"Polyethylene",0.002873739
638.8046,"Sample: Shopping bag",0.03180295
639.2867,"EPDM",0.2810104
639.2867,"Polystyrene",0.08260129
639.2867,"Polyethylene",0.002851791
639.2867,"Sample: Shopping bag",0.03187613
639.7689,"EPDM",0.2814439
639.7689,"Polystyrene",0.08269022
639.7689,"Polyethylene",0.002818545
639.7689,"Sample: Shopping bag",0.0319552
640.251,"EPDM",0.2818881
640.251,"Polystyrene",0.08277673
640.251,"Polyethylene",0.002782172
640.251,"Sample: Shopping bag",0.03202787
640.7331,"EPDM",0.2823509
640.7331,"Polystyrene",0.08286214
640.7331,"Polyethylene",0.002746475
640.7331,"Sample: Shopping bag",0.0320864
641.2152,"EPDM",0.282832
641.2152,"Polystyrene",0.08295143
641.2152,"Polyethylene",0.002711631
641.2152,"Sample: Shopping bag",0.03213286
641.6973,"EPDM",0.2833201
641.6973,"Polystyrene",0.08304954
641.6973,"Polyethylene",0.002676116
641.6973,"Sample: Shopping bag",0.03217747
642.1794,"EPDM",0.2837996
642.1794,"Polystyrene",0.08315988
642.1794,"Polyethylene",0.002638859
642.1794,"Sample: Shopping bag",0.03223499
642.6616,"EPDM",0.2842603
642.6616,"Polystyrene",0.08328198
642.6616,"Polyethylene",0.002601851
642.6616,"Sample: Shopping bag",0.03231788
643.1437,"EPDM",0.2847049
643.1437,"Polystyrene",0.08341295
643.1437,"Polyethylene",0.002570504
643.1437,"Sample: Shopping bag",0.03243154
643.6258,"EPDM",0.2851507
643.6258,"Polystyrene",0.08354867
643.6258,"Polyethylene",0.002551773
643.6258,"Sample: Shopping bag",0.03257164
644.1079,"EPDM",0.2856201
644.1079,"Polystyrene",0.08368637
644.1079,"Polyethylene",0.002552046
644.1079,"Sample: Shopping bag",0.03272751
644.59,"EPDM",0.28613
644.59,"Polystyrene",0.08382541
644.59,"Polyethylene",0.002573972
644.59,"Sample: Shopping bag",0.03288619
645.0721,"EPDM",0.2866811
645.0721,"Polystyrene",0.08396766
645.0721,"Polyethylene",0.002615623
645.0721,"Sample: Shopping bag",0.03303837
645.5543,"EPDM",0.287256
645.5543,"Polystyrene",0.08411533
645.5543,"Polyethylene",0.002670581
645.5543,"Sample: Shopping bag",0.0331801
646.0364,"EPDM",0.2878278
646.0364,"Polystyrene",0.0842694
646.0364,"Polyethylene",0.002730143
646.0364,"Sample: Shopping bag",0.03331285
646.5185,"EPDM",0.2883747
646.5185,"Polystyrene",0.08442879
646.5185,"Polyethylene",0.002785767
646.5185,"Sample: Shopping bag",0.03344036
647.0006,"EPDM",0.2888939
647.0006,"Polystyrene",0.08458999
647.0006,"Polyethylene",0.00283158
647.0006,"Sample: Shopping bag",0.03356519
647.4827,"EPDM",0.2894074
647.4827,"Polystyrene",0.08474892
647.4827,"Polyethylene",0.002865155
647.4827,"Sample: Shopping bag",0.03368761
647.9648,"EPDM",0.2899554
647.9648,"Polystyrene",0.08490187
647.9648,"Polyethylene",0.002887692
647.9648,"Sample: Shopping bag",0.03380585
648.447,"EPDM",0.2905811
648.447,"Polystyrene",0.08504733
648.447,"Polyethylene",0.002901963
648.447,"Sample: Shopping bag",0.03391849
648.9291,"EPDM",0.2913166
648.9291,"Polystyrene",0.08518578
648.9291,"Polyethylene",0.002911201
648.9291,"Sample: Shopping bag",0.03402662
649.4112,"EPDM",0.2921697
649.4112,"Polystyrene",0.08531879
649.4112,"Polyethylene",0.002917716
649.4112,"Sample: Shopping bag",0.03413405
649.8933,"EPDM",0.2931261
649.8933,"Polystyrene",0.08544853
649.8933,"Polyethylene",0.002921764
649.8933,"Sample: Shopping bag",0.03424596
650.3754,"EPDM",0.2941581
650.3754,"Polystyrene",0.08557631
650.3754,"Polyethylene",0.002922317
650.3754,"Sample: Shopping bag",0.03436496
650.8575,"EPDM",0.2952367
650.8575,"Polystyrene",0.08570343
650.8575,"Polyethylene",0.002917671
650.8575,"Sample: Shopping bag",0.03449019
651.3397,"EPDM",0.2963403
651.3397,"Polystyrene",0.08583146
651.3397,"Polyethylene",0.002906355
651.3397,"Sample: Shopping bag",0.03461658
651.8218,"EPDM",0.2974579
651.8218,"Polystyrene",0.08596309
651.8218,"Polyethylene",0.002888594
651.8218,"Sample: Shopping bag",0.03473821
652.3039,"EPDM",0.2985862
652.3039,"Polystyrene",0.08610225
652.3039,"Polyethylene",0.002866797
652.3039,"Sample: Shopping bag",0.03485126
652.786,"EPDM",0.2997285
652.786,"Polystyrene",0.08625317
652.786,"Polyethylene",0.002845231
652.786,"Sample: Shopping bag",0.03495793
653.2681,"EPDM",0.3008941
653.2681,"Polystyrene",0.08641826
653.2681,"Polyethylene",0.002830205
653.2681,"Sample: Shopping bag",0.03506558
653.7502,"EPDM",0.3021011
653.7502,"Polystyrene",0.08659625
653.7502,"Polyethylene",0.002828442
653.7502,"Sample: Shopping bag",0.03518388
654.2324,"EPDM",0.3033787
654.2324,"Polystyrene",0.08678202
654.2324,"Polyethylene",0.002845809
654.2324,"Sample: Shopping bag",0.03531963
654.7145,"EPDM",0.3047643
654.7145,"Polystyrene",0.08696721
654.7145,"Polyethylene",0.002885829
654.7145,"Sample: Shopping bag",0.03547302
655.1966,"EPDM",0.3062951
655.1966,"Polystyrene",0.08714295
655.1966,"Polyethylene",0.002948477
655.1966,"Sample: Shopping bag",0.03563642
655.6787,"EPDM",0.3079945
655.6787,"Polystyrene",0.08730317
655.6787,"Polyethylene",0.003029868
655.6787,"Sample: Shopping bag",0.03579741
656.1608,"EPDM",0.3098645
656.1608,"Polystyrene",0.08744718
656.1608,"Polyethylene",0.003122554
656.1608,"Sample: Shopping bag",0.03594474
656.6429,"EPDM",0.3118848
656.6429,"Polystyrene",0.08758074
656.6429,"Polyethylene",0.003217492
656.6429,"Sample: Shopping bag",0.03607365
657.1251,"EPDM",0.3140267
657.1251,"Polystyrene",0.08771446
657.1251,"Polyethylene",0.003305935
657.1251,"Sample: Shopping bag",0.03618908
657.6072,"EPDM",0.3162723
657.6072,"Polystyrene",0.08786135
657.6072,"Polyethylene",0.003381189
657.6072,"Sample: Shopping bag",0.03630401
658.0893,"EPDM",0.3186314
658.0893,"Polystyrene",0.08803311
658.0893,"Polyethylene",0.00344055
658.0893,"Sample: Shopping bag",0.0364348
658.5714,"EPDM",0.3211465
658.5714,"Polystyrene",0.08823741
658.5714,"Polyethylene",0.003485316
658.5714,"Sample: Shopping bag",0.03659547
659.0535,"EPDM",0.3238823
659.0535,"Polystyrene",0.08847641
659.0535,"Polyethylene",0.00351938
659.0535,"Sample: Shopping bag",0.03679257
659.5356,"EPDM",0.3269041
659.5356,"Polystyrene",0.08874724
659.5356,"Polyethylene",0.003549142
659.5356,"Sample: Shopping bag",0.03702504
660.0178,"EPDM",0.3302586
660.0178,"Polystyrene",0.08904403
660.0178,"Polyethylene",0.003580212
660.0178,"Sample: Shopping bag",0.03728604
660.4999,"EPDM",0.3339647
660.4999,"Polystyrene",0.0893599
660.4999,"Polyethylene",0.003616929
660.4999,"Sample: Shopping bag",0.03756808
660.982,"EPDM",0.3380207
660.982,"Polystyrene",0.08968829
660.982,"Polyethylene",0.003661656
660.982,"Sample: Shopping bag",0.03786616
661.4641,"EPDM",0.3424196
661.4641,"Polystyrene",0.09002458
661.4641,"Polyethylene",0.003714147
661.4641,"Sample: Shopping bag",0.03817954
661.9462,"EPDM",0.3471547
661.9462,"Polystyrene",0.09036528
661.9462,"Polyethylene",0.003773183
661.9462,"Sample: Shopping bag",0.03851025
662.4283,"EPDM",0.3522061
662.4283,"Polystyrene",0.09070755
662.4283,"Polyethylene",0.003836935
662.4283,"Sample: Shopping bag",0.03886044
662.9105,"EPDM",0.3575055
662.9105,"Polystyrene",0.0910481
662.9105,"Polyethylene",0.003904196
662.9105,"Sample: Shopping bag",0.03922953
663.3926,"EPDM",0.3628906
663.3926,"Polystyrene",0.09138349
663.3926,"Polyethylene",0.003974727
663.3926,"Sample: Shopping bag",0.03961344
663.8747,"EPDM",0.3680775
663.8747,"Polystyrene",0.09171003
663.8747,"Polyethylene",0.004049456
663.8747,"Sample: Shopping bag",0.04000561
664.3568,"EPDM",0.3726667
664.3568,"Polystyrene",0.09202528
664.3568,"Polyethylene",0.004130041
664.3568,"Sample: Shopping bag",0.04039919
664.8389,"EPDM",0.376195
664.8389,"Polystyrene",0.09232939
664.8389,"Polyethylene",0.00421842
664.8389,"Sample: Shopping bag",0.04078888
665.321,"EPDM",0.3782192
665.321,"Polystyrene",0.09262548
665.321,"Polyethylene",0.004315646
665.321,"Sample: Shopping bag",0.04117038
665.8032,"EPDM",0.3784239
665.8032,"Polystyrene",0.09292018
665.8032,"Polyethylene",0.004421412
665.8032,"Sample: Shopping bag",0.04153933
666.2853,"EPDM",0.3767424
666.2853,"Polystyrene",0.09322206
666.2853,"Polyethylene",0.004533233
666.2853,"Sample: Shopping bag",0.0418887
666.7674,"EPDM",0.3734765
666.7674,"Polystyrene",0.09353971
666.7674,"Polyethylene",0.004646132
666.7674,"Sample: Shopping bag",0.04220785
667.2495,"EPDM",0.3693634
667.2495,"Polystyrene",0.09387928
667.2495,"Polyethylene",0.004752993
667.2495,"Sample: Shopping bag",0.04248321
667.7316,"EPDM",0.3654699
667.7316,"Polystyrene",0.09424213
667.7316,"Polyethylene",0.004845778
667.7316,"Sample: Shopping bag",0.04270094
668.2137,"EPDM",0.3627957
668.2137,"Polystyrene",0.09462453
668.2137,"Polyethylene",0.004915914
668.2137,"Sample: Shopping bag",0.04285073
668.6959,"EPDM",0.3617235
668.6959,"Polystyrene",0.09501863
668.6959,"Polyethylene",0.004956832
668.6959,"Sample: Shopping bag",0.04292828
669.178,"EPDM",0.3618075
669.178,"Polystyrene",0.09541491
669.178,"Polyethylene",0.004964491
669.178,"Sample: Shopping bag",0.04293604
669.6601,"EPDM",0.3621384
669.6601,"Polystyrene",0.09580576
669.6601,"Polyethylene",0.004938708
669.6601,"Sample: Shopping bag",0.04288168
670.1422,"EPDM",0.361881
670.1422,"Polystyrene",0.0961882
670.1422,"Polyethylene",0.004882979
670.1422,"Sample: Shopping bag",0.04277552
670.6243,"EPDM",0.3605588
670.6243,"Polystyrene",0.09656569
670.6243,"Polyethylene",0.00480421
670.6243,"Sample: Shopping bag",0.0426283
671.1064,"EPDM",0.358069
671.1064,"Polystyrene",0.09694723
671.1064,"Polyethylene",0.004711261
671.1064,"Sample: Shopping bag",0.04245007
671.5886,"EPDM",0.3545821
671.5886,"Polystyrene",0.09734479
671.5886,"Polyethylene",0.004613264
671.5886,"Sample: Shopping bag",0.04225026
672.0707,"EPDM",0.350421
672.0707,"Polystyrene",0.09777046
672.0707,"Polyethylene",0.004518094
672.0707,"Sample: Shopping bag",0.04203918
672.5528,"EPDM",0.3459532
672.5528,"Polystyrene",0.09823285
672.5528,"Polyethylene",0.004431202
672.5528,"Sample: Shopping bag",0.04182776
673.0349,"EPDM",0.3415063
673.0349,"Polystyrene",0.09873626
673.0349,"Polyethylene",0.004354835
673.0349,"Sample: Shopping bag",0.0416268
673.517,"EPDM",0.3373135
673.517,"Polystyrene",0.09928002
673.517,"Polyethylene",0.004288333
673.517,"Sample: Shopping bag",0.04144497
673.9991,"EPDM",0.3335007
673.9991,"Polystyrene",0.09986053
673.9991,"Polyethylene",0.004229578
673.9991,"Sample: Shopping bag",0.04128716
674.4813,"EPDM",0.3301086
674.4813,"Polystyrene",0.1004729
674.4813,"Polyethylene",0.004175824
674.4813,"Sample: Shopping bag",0.04115375
674.9634,"EPDM",0.3271327
674.9634,"Polystyrene",0.1011121
674.9634,"Polyethylene",0.004125285
674.9634,"Sample: Shopping bag",0.04104228
675.4455,"EPDM",0.3245589
675.4455,"Polystyrene",0.1017724
675.4455,"Polyethylene",0.004078197
675.4455,"Sample: Shopping bag",0.04094906
675.9276,"EPDM",0.3223794
675.9276,"Polystyrene",0.1024457
675.9276,"Polyethylene",0.004036129
675.9276,"Sample: Shopping bag",0.04087178
676.4097,"EPDM",0.3205873
676.4097,"Polystyrene",0.1031199
676.4097,"Polyethylene",0.00400181
676.4097,"Sample: Shopping bag",0.04080979
676.8918,"EPDM",0.3191634
676.8918,"Polystyrene",0.1037785
676.8918,"Polyethylene",0.003977507
676.8918,"Sample: Shopping bag",0.04076343
677.374,"EPDM",0.3180639
677.374,"Polystyrene",0.1044009
677.374,"Polyethylene",0.003964327
677.374,"Sample: Shopping bag",0.04073143
677.8561,"EPDM",0.3172246
677.8561,"Polystyrene",0.1049664
677.8561,"Polyethylene",0.003961223
677.8561,"Sample: Shopping bag",0.04070932
678.3382,"EPDM",0.3165748
678.3382,"Polystyrene",0.1054578
678.3382,"Polyethylene",0.003966009
678.3382,"Sample: Shopping bag",0.0406898
678.8203,"EPDM",0.316054
678.8203,"Polystyrene",0.1058656
678.8203,"Polyethylene",0.003975994
678.8203,"Sample: Shopping bag",0.04066414
679.3024,"EPDM",0.3156202
679.3024,"Polystyrene",0.1061908
679.3024,"Polyethylene",0.003989092
679.3024,"Sample: Shopping bag",0.04062589
679.7845,"EPDM",0.3152503
679.7845,"Polystyrene",0.1064438
679.7845,"Polyethylene",0.004004237
679.7845,"Sample: Shopping bag",0.04057377
680.2667,"EPDM",0.3149271
680.2667,"Polystyrene",0.1066432
680.2667,"Polyethylene",0.004021843
680.2667,"Sample: Shopping bag",0.04051291
680.7488,"EPDM",0.31463
680.7488,"Polystyrene",0.1068114
680.7488,"Polyethylene",0.004042285
680.7488,"Sample: Shopping bag",0.04045221
681.2309,"EPDM",0.3143316
681.2309,"Polystyrene",0.1069703
681.2309,"Polyethylene",0.004065454
681.2309,"Sample: Shopping bag",0.04040103
681.713,"EPDM",0.3140065
681.713,"Polystyrene",0.1071387
681.713,"Polyethylene",0.004090027
681.713,"Sample: Shopping bag",0.04036567
682.1951,"EPDM",0.3136436
682.1951,"Polystyrene",0.1073299
682.1951,"Polyethylene",0.00411388
682.1951,"Sample: Shopping bag",0.04034676
682.6772,"EPDM",0.3132548
682.6772,"Polystyrene",0.1075527
682.6772,"Polyethylene",0.004134811
682.6772,"Sample: Shopping bag",0.0403409
683.1594,"EPDM",0.3128722
683.1594,"Polystyrene",0.1078117
683.1594,"Polyethylene",0.004151921
683.1594,"Sample: Shopping bag",0.04034302
683.6415,"EPDM",0.3125332
683.6415,"Polystyrene",0.1081086
683.6415,"Polyethylene",0.004165933
683.6415,"Sample: Shopping bag",0.04034996
684.1236,"EPDM",0.3122627
684.1236,"Polystyrene",0.1084441
684.1236,"Polyethylene",0.004178745
684.1236,"Sample: Shopping bag",0.04036165
684.6057,"EPDM",0.312057
684.6057,"Polystyrene",0.1088184
684.6057,"Polyethylene",0.004192357
684.6057,"Sample: Shopping bag",0.04038069
685.0878,"EPDM",0.3118812
685.0878,"Polystyrene",0.1092316
685.0878,"Polyethylene",0.004206792
685.0878,"Sample: Shopping bag",0.0404088
685.5699,"EPDM",0.3116818
685.5699,"Polystyrene",0.1096841
685.5699,"Polyethylene",0.004219543
685.5699,"Sample: Shopping bag",0.04044491
686.0521,"EPDM",0.3114048
686.0521,"Polystyrene",0.1101757
686.0521,"Polyethylene",0.004225723
686.0521,"Sample: Shopping bag",0.04048358
686.5342,"EPDM",0.3110123
686.5342,"Polystyrene",0.1107053
686.5342,"Polyethylene",0.004220318
686.5342,"Sample: Shopping bag",0.04051691
687.0163,"EPDM",0.3104873
687.0163,"Polystyrene",0.1112705
687.0163,"Polyethylene",0.004200421
687.0163,"Sample: Shopping bag",0.04053832
687.4984,"EPDM",0.3098268
687.4984,"Polystyrene",0.1118676
687.4984,"Polyethylene",0.004167342
687.4984,"Sample: Shopping bag",0.04054585
687.9805,"EPDM",0.3090266
687.9805,"Polystyrene",0.1124918
687.9805,"Polyethylene",0.004127844
687.9805,"Sample: Shopping bag",0.04054262
688.4626,"EPDM",0.3080687
688.4626,"Polystyrene",0.1131386
688.4626,"Polyethylene",0.004091463
688.4626,"Sample: Shopping bag",0.04053577
688.9448,"EPDM",0.3069182
688.9448,"Polystyrene",0.1138057
688.9448,"Polyethylene",0.004068534
688.9448,"Sample: Shopping bag",0.04053115
689.4269,"EPDM",0.3055321
689.4269,"Polystyrene",0.1144945
689.4269,"Polyethylene",0.004066298
689.4269,"Sample: Shopping bag",0.04053
689.909,"EPDM",0.3038779
689.909,"Polystyrene",0.1152112
689.909,"Polyethylene",0.00408649
689.909,"Sample: Shopping bag",0.04052654
690.3911,"EPDM",0.3019485
690.3911,"Polystyrene",0.115966
690.3911,"Polyethylene",0.004125825
690.3911,"Sample: Shopping bag",0.04051056
690.8732,"EPDM",0.2997693
690.8732,"Polystyrene",0.1167711
690.8732,"Polyethylene",0.004177091
690.8732,"Sample: Shopping bag",0.04047157
691.3553,"EPDM",0.297392
691.3553,"Polystyrene",0.1176379
691.3553,"Polyethylene",0.004232775
691.3553,"Sample: Shopping bag",0.04040423
691.8375,"EPDM",0.2948816
691.8375,"Polystyrene",0.1185748
691.8375,"Polyethylene",0.004287684
691.8375,"Sample: Shopping bag",0.04031028
692.3196,"EPDM",0.2923013
692.3196,"Polystyrene",0.119586
692.3196,"Polyethylene",0.004339704
692.3196,"Sample: Shopping bag",0.0401984
692.8017,"EPDM",0.2897027
692.8017,"Polystyrene",0.1206726
692.8017,"Polyethylene",0.004389569
692.8017,"Sample: Shopping bag",0.04007918
693.2838,"EPDM",0.2871268
693.2838,"Polystyrene",0.1218353
693.2838,"Polyethylene",0.004438507
693.2838,"Sample: Shopping bag",0.03996126
693.7659,"EPDM",0.2846122
693.7659,"Polystyrene",0.1230788
693.7659,"Polyethylene",0.00448647
693.7659,"Sample: Shopping bag",0.03984854
694.248,"EPDM",0.2822012
694.248,"Polystyrene",0.124413
694.248,"Polyethylene",0.004531078
694.248,"Sample: Shopping bag",0.03974102
694.7302,"EPDM",0.2799425
694.7302,"Polystyrene",0.1258557
694.7302,"Polyethylene",0.004568023
694.7302,"Sample: Shopping bag",0.03963795
695.2123,"EPDM",0.2778858
695.2123,"Polystyrene",0.1274294
695.2123,"Polyethylene",0.004592964
695.2123,"Sample: Shopping bag",0.03954254
695.6944,"EPDM",0.2760715
695.6944,"Polystyrene",0.1291583
695.6944,"Polyethylene",0.004603651
695.6944,"Sample: Shopping bag",0.03946239
696.1765,"EPDM",0.2745205
696.1765,"Polystyrene",0.1310645
696.1765,"Polyethylene",0.004600337
696.1765,"Sample: Shopping bag",0.03940785
696.6586,"EPDM",0.2732295
696.6586,"Polystyrene",0.1331637
696.6586,"Polyethylene",0.004586317
696.6586,"Sample: Shopping bag",0.03938629
697.1407,"EPDM",0.2721764
697.1407,"Polystyrene",0.1354643
697.1407,"Polyethylene",0.0045663
697.1407,"Sample: Shopping bag",0.03939794
697.6229,"EPDM",0.2713286
697.6229,"Polystyrene",0.1379658
697.6229,"Polyethylene",0.004545014
697.6229,"Sample: Shopping bag",0.03943353
698.105,"EPDM",0.2706534
698.105,"Polystyrene",0.1406604
698.105,"Polyethylene",0.004526068
698.105,"Sample: Shopping bag",0.03947815
698.5871,"EPDM",0.2701237
698.5871,"Polystyrene",0.1435328
698.5871,"Polyethylene",0.004512519
698.5871,"Sample: Shopping bag",0.03951694
699.0692,"EPDM",0.2697175
699.0692,"Polystyrene",0.146561
699.0692,"Polyethylene",0.004506818
699.0692,"Sample: Shopping bag",0.03954256
699.5513,"EPDM",0.2694158
699.5513,"Polystyrene",0.1497172
699.5513,"Polyethylene",0.004512245
699.5513,"Sample: Shopping bag",0.03955832
700.0334,"EPDM",0.2691984
700.0334,"Polystyrene",0.152969
700.0334,"Polyethylene",0.004532618
700.0334,"Sample: Shopping bag",0.03957645
700.5156,"EPDM",0.2690449
700.5156,"Polystyrene",0.1562824
700.5156,"Polyethylene",0.004570814
700.5156,"Sample: Shopping bag",0.03961135
700.9977,"EPDM",0.26894
700.9977,"Polystyrene",0.1596277
700.9977,"Polyethylene",0.004628265
700.9977,"Sample: Shopping bag",0.03967256
701.4798,"EPDM",0.2688782
701.4798,"Polystyrene",0.1629855
701.4798,"Polyethylene",0.004703209
701.4798,"Sample: Shopping bag",0.03975979
701.9619,"EPDM",0.2688665
701.9619,"Polystyrene",0.1663526
701.9619,"Polyethylene",0.004791444
701.9619,"Sample: Shopping bag",0.03986459
702.444,"EPDM",0.26892
702.444,"Polystyrene",0.169745
702.444,"Polyethylene",0.004887503
702.444,"Sample: Shopping bag",0.03997635
702.9261,"EPDM",0.2690541
702.9261,"Polystyrene",0.1731971
702.9261,"Polyethylene",0.004987056
702.9261,"Sample: Shopping bag",0.04009055
703.4083,"EPDM",0.2692746
703.4083,"Polystyrene",0.1767555
703.4083,"Polyethylene",0.005088808
703.4083,"Sample: Shopping bag",0.040213
703.8904,"EPDM",0.2695725
703.8904,"Polystyrene",0.1804718
703.8904,"Polyethylene",0.005194122
703.8904,"Sample: Shopping bag",0.04035946
704.3725,"EPDM",0.2699264
704.3725,"Polystyrene",0.1843928
704.3725,"Polyethylene",0.005306518
704.3725,"Sample: Shopping bag",0.040549
704.8546,"EPDM",0.2703105
704.8546,"Polystyrene",0.1885531
704.8546,"Polyethylene",0.005429172
704.8546,"Sample: Shopping bag",0.04079573
705.3367,"EPDM",0.2707065
705.3367,"Polystyrene",0.1929736
705.3367,"Polyethylene",0.005563004
705.3367,"Sample: Shopping bag",0.04110297
705.8188,"EPDM",0.2711095
705.8188,"Polystyrene",0.1976615
705.8188,"Polyethylene",0.005706975
705.8188,"Sample: Shopping bag",0.04146316
706.301,"EPDM",0.2715286
706.301,"Polystyrene",0.2026153
706.301,"Polyethylene",0.00585888
706.301,"Sample: Shopping bag",0.04186364
706.7831,"EPDM",0.2719801
706.7831,"Polystyrene",0.2078317
706.7831,"Polyethylene",0.006018365
706.7831,"Sample: Shopping bag",0.04229588
