"naps","city","p","latitude","longitude","date.time","pollutant","concentration"
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 12:00:00,"SO2",1
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 13:00:00,"O3",61
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 13:00:00,"NO2",3
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 13:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 14:00:00,"O3",56
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 14:00:00,"NO2",3
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 14:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 15:00:00,"O3",53
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 15:00:00,"NO2",3
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 15:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 16:00:00,"O3",43
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 16:00:00,"NO2",10
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 16:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 17:00:00,"O3",42
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 17:00:00,"NO2",12
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 17:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 18:00:00,"O3",35
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 18:00:00,"NO2",13
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 18:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 19:00:00,"O3",31
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 19:00:00,"NO2",11
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 19:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 20:00:00,"O3",33
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 20:00:00,"NO2",6
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 20:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 21:00:00,"O3",22
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 21:00:00,"NO2",21
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 21:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 22:00:00,"O3",19
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 22:00:00,"NO2",20
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 22:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 23:00:00,"O3",25
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 23:00:00,"NO2",9
60430,"Toronto","ON",43.709444,-79.5435,2018-07-05 23:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 00:00:00,"O3",31
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 00:00:00,"NO2",7
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 00:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 01:00:00,"O3",30
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 01:00:00,"NO2",6
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 01:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 02:00:00,"O3",27
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 02:00:00,"NO2",6
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 02:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 03:00:00,"O3",20
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 03:00:00,"NO2",11
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 03:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 04:00:00,"O3",15
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 04:00:00,"NO2",15
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 04:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 05:00:00,"O3",16
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 05:00:00,"NO2",13
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 05:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 06:00:00,"O3",22
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 06:00:00,"NO2",9
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 06:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 07:00:00,"O3",24
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 07:00:00,"NO2",7
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 07:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 08:00:00,"O3",24
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 08:00:00,"NO2",7
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 08:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 09:00:00,"O3",23
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 09:00:00,"NO2",8
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 09:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 10:00:00,"O3",26
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 10:00:00,"NO2",8
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 10:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 11:00:00,"O3",27
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 11:00:00,"NO2",8
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 11:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 12:00:00,"O3",27
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 12:00:00,"NO2",7
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 12:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 13:00:00,"O3",27
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 13:00:00,"NO2",7
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 13:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 14:00:00,"O3",27
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 14:00:00,"NO2",7
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 14:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 15:00:00,"O3",27
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 15:00:00,"NO2",8
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 15:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 16:00:00,"O3",27
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 16:00:00,"NO2",7
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 16:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 17:00:00,"O3",27
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 17:00:00,"NO2",7
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 17:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 18:00:00,"O3",29
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 18:00:00,"NO2",7
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 18:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 19:00:00,"O3",27
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 19:00:00,"NO2",9
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 19:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 20:00:00,"O3",23
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 20:00:00,"NO2",12
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 20:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 21:00:00,"O3",21
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 21:00:00,"NO2",12
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 21:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 22:00:00,"O3",18
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 22:00:00,"NO2",15
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 22:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 23:00:00,"O3",12
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 23:00:00,"NO2",17
60430,"Toronto","ON",43.709444,-79.5435,2018-07-06 23:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 00:00:00,"O3",17
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 00:00:00,"NO2",11
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 00:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 01:00:00,"O3",17
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 01:00:00,"NO2",9
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 01:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 02:00:00,"O3",16
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 02:00:00,"NO2",10
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 02:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 03:00:00,"O3",12
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 03:00:00,"NO2",13
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 03:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 04:00:00,"O3",9
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 04:00:00,"NO2",16
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 04:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 05:00:00,"O3",9
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 05:00:00,"NO2",17
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 05:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 06:00:00,"O3",13
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 06:00:00,"NO2",12
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 06:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 07:00:00,"O3",18
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 07:00:00,"NO2",9
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 07:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 08:00:00,"O3",23
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 08:00:00,"NO2",9
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 08:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 09:00:00,"O3",28
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 09:00:00,"NO2",5
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 09:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 10:00:00,"O3",31
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 10:00:00,"NO2",6
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 10:00:00,"SO2",1
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 11:00:00,"O3",35
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 11:00:00,"NO2",4
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 11:00:00,"SO2",1
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 12:00:00,"O3",38
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 12:00:00,"NO2",3
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 12:00:00,"SO2",1
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 13:00:00,"O3",45
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 13:00:00,"NO2",2
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 13:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 14:00:00,"O3",46
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 14:00:00,"NO2",2
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 14:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 15:00:00,"O3",38
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 15:00:00,"NO2",1
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 15:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 16:00:00,"O3",35
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 16:00:00,"NO2",1
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 16:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 17:00:00,"O3",36
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 17:00:00,"NO2",1
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 17:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 18:00:00,"O3",36
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 18:00:00,"NO2",2
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 18:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 19:00:00,"O3",33
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 19:00:00,"NO2",4
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 19:00:00,"SO2",1
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 20:00:00,"O3",26
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 20:00:00,"NO2",10
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 20:00:00,"SO2",2
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 21:00:00,"O3",20
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 21:00:00,"NO2",15
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 21:00:00,"SO2",1
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 22:00:00,"O3",17
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 22:00:00,"NO2",17
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 22:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 23:00:00,"O3",11
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 23:00:00,"NO2",22
60430,"Toronto","ON",43.709444,-79.5435,2018-07-07 23:00:00,"SO2",0
60430,"Toronto","ON",43.709444,-79.5435,2018-07-08 00:00:00,"O3",16
60430,"Toronto","ON",43.709444,-79.5435,2018-07-08 00:00:00,"NO2",17
60430,"Toronto","ON",43.709444,-79.5435,2018-07-08 00:00:00,"SO2",0
