,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam2-F,AirBeam2-PM1,AirBeam2-PM10,AirBeam2-PM2.5,AirBeam2-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
6056,"starting at 401
",2020-07-25T11:31:05.270,43.6684217,-79.656345,,,,,59.0
6057,"starting at 401
",2020-07-25T11:31:05.272,43.6684217,-79.656345,,3.0,6.0,6.0,
6058,"starting at 401
",2020-07-25T11:31:06.028,43.6684183,-79.6564267,95.0,,,,
6059,"starting at 401
",2020-07-25T11:31:06.271,43.6684183,-79.6564267,,,,,59.0
6060,"starting at 401
",2020-07-25T11:31:06.272,43.6684183,-79.6564267,,4.0,,,
6061,"starting at 401
",2020-07-25T11:31:06.273,43.6684183,-79.6564267,,,8.0,6.0,
6062,"starting at 401
",2020-07-25T11:31:07.021,43.6684133,-79.6565117,94.0,,,,
6063,"starting at 401
",2020-07-25T11:31:07.271,43.6684133,-79.6565117,,,,,59.0
6064,"starting at 401
",2020-07-25T11:31:07.272,43.6684133,-79.6565117,,4.0,,,
6065,"starting at 401
",2020-07-25T11:31:07.273,43.6684133,-79.6565117,,,8.0,6.0,
6066,"starting at 401
",2020-07-25T11:31:08.271,43.6684133,-79.6565117,95.0,,,,
6067,"starting at 401
",2020-07-25T11:31:08.272,43.6684133,-79.6565117,,,,,59.0
6068,"starting at 401
",2020-07-25T11:31:08.273,43.6684133,-79.6565117,,3.0,8.0,6.0,
6069,"starting at 401
",2020-07-25T11:31:09.021,43.6684033,-79.65668,95.0,,,,
6070,"starting at 401
",2020-07-25T11:31:09.270,43.6684033,-79.65668,,,,,59.0
6071,"starting at 401
",2020-07-25T11:31:09.271,43.6684033,-79.65668,,4.0,,,
6072,"starting at 401
",2020-07-25T11:31:09.272,43.6684033,-79.65668,,,9.0,7.0,
6073,"starting at 401
",2020-07-25T11:31:10.021,43.6683967,-79.6567583,95.0,,,,
6074,"starting at 401
",2020-07-25T11:31:10.271,43.6683967,-79.6567583,,,,,59.0
6075,"starting at 401
",2020-07-25T11:31:10.272,43.6683967,-79.6567583,,4.0,9.0,7.0,
6076,"starting at 401
",2020-07-25T11:31:11.021,43.6683917,-79.6568333,94.0,,,,
6077,"starting at 401
",2020-07-25T11:31:11.271,43.6683917,-79.6568333,,,,,59.0
6078,"starting at 401
",2020-07-25T11:31:11.272,43.6683917,-79.6568333,,4.0,,,
6079,"starting at 401
",2020-07-25T11:31:11.273,43.6683917,-79.6568333,,,9.0,7.0,
6080,"starting at 401
",2020-07-25T11:31:12.021,43.6683867,-79.656905,95.0,,,,
6081,"starting at 401
",2020-07-25T11:31:12.271,43.6683867,-79.656905,,,,,58.0
6082,"starting at 401
",2020-07-25T11:31:12.272,43.6683867,-79.656905,,4.0,,,
6083,"starting at 401
",2020-07-25T11:31:12.273,43.6683867,-79.656905,,,9.0,7.0,
6084,"starting at 401
",2020-07-25T11:31:13.022,43.66838,-79.6569733,95.0,,,,
6085,"starting at 401
",2020-07-25T11:31:14.020,43.66838,-79.6569733,,,,,59.0
6086,"starting at 401
",2020-07-25T11:31:14.021,43.66838,-79.6569733,,4.0,10.0,8.0,
6087,"starting at 401
",2020-07-25T11:31:14.270,43.66838,-79.6569733,95.0,,,,
6088,"starting at 401
",2020-07-25T11:31:14.521,43.66838,-79.6569733,,,,,59.0
6089,"starting at 401
",2020-07-25T11:31:14.522,43.66838,-79.6569733,,4.0,,8.0,
6090,"starting at 401
",2020-07-25T11:31:14.523,43.66838,-79.6569733,,,10.0,,
6091,"starting at 401
",2020-07-25T11:31:15.021,43.668365,-79.6571033,95.0,,,,
6092,"starting at 401
",2020-07-25T11:31:15.271,43.668365,-79.6571033,,,,,59.0
6093,"starting at 401
",2020-07-25T11:31:15.273,43.668365,-79.6571033,,5.0,11.0,9.0,
6094,"starting at 401
",2020-07-25T11:31:16.021,43.66836,-79.6571667,95.0,,,,
6095,"starting at 401
",2020-07-25T11:31:17.021,43.6683533,-79.65723,,,,,59.0
6096,"starting at 401
",2020-07-25T11:31:17.022,43.6683533,-79.65723,,5.0,,9.0,
6097,"starting at 401
",2020-07-25T11:31:17.024,43.6683533,-79.65723,,,11.0,,
6098,"starting at 401
",2020-07-25T11:31:17.269,43.6683533,-79.65723,95.0,,,,
6099,"starting at 401
",2020-07-25T11:31:17.521,43.6683533,-79.65723,,,,,59.0
6100,"starting at 401
",2020-07-25T11:31:17.522,43.6683533,-79.65723,,5.0,,9.0,
6101,"starting at 401
",2020-07-25T11:31:17.523,43.6683533,-79.65723,,,11.0,,
6102,"starting at 401
",2020-07-25T11:31:18.020,43.6683433,-79.6572933,95.0,,,,
6103,"starting at 401
",2020-07-25T11:31:18.271,43.6683433,-79.6572933,,,,,59.0
6104,"starting at 401
",2020-07-25T11:31:18.273,43.6683433,-79.6572933,,5.0,11.0,9.0,
6105,"starting at 401
",2020-07-25T11:31:19.024,43.6683283,-79.6573533,95.0,,,,
6106,"starting at 401
",2020-07-25T11:31:19.271,43.6683283,-79.6573533,,,,,59.0
6107,"starting at 401
",2020-07-25T11:31:19.272,43.6683283,-79.6573533,,5.0,,,
6108,"starting at 401
",2020-07-25T11:31:19.273,43.6683283,-79.6573533,,,11.0,8.0,
6109,"starting at 401
",2020-07-25T11:31:20.035,43.6683283,-79.6573533,94.0,,,,
6110,"starting at 401
",2020-07-25T11:31:20.271,43.6683283,-79.6573533,,,,,58.0
6111,"starting at 401
",2020-07-25T11:31:20.272,43.6683283,-79.6573533,,5.0,,,
6112,"starting at 401
",2020-07-25T11:31:20.273,43.6683283,-79.6573533,,,11.0,8.0,
6113,"starting at 401
",2020-07-25T11:31:21.025,43.6682983,-79.65748,95.0,,,,
6114,"starting at 401
",2020-07-25T11:31:22.025,43.6682983,-79.65748,,,,,58.0
6115,"starting at 401
",2020-07-25T11:31:22.025,43.6682983,-79.65748,,5.0,,,
6116,"starting at 401
",2020-07-25T11:31:22.026,43.6682983,-79.65748,,,11.0,9.0,
6117,"starting at 401
",2020-07-25T11:31:22.270,43.6682983,-79.65748,95.0,,,,
6118,"starting at 401
",2020-07-25T11:31:23.272,43.6682717,-79.6576067,,,,,58.0
6119,"starting at 401
",2020-07-25T11:31:23.273,43.6682717,-79.6576067,,5.0,,,
6120,"starting at 401
",2020-07-25T11:31:23.274,43.6682717,-79.6576067,95.0,,11.0,8.0,58.0
6121,"starting at 401
",2020-07-25T11:31:23.519,43.6682717,-79.6576067,,5.0,,8.0,
6122,"starting at 401
",2020-07-25T11:31:23.520,43.6682717,-79.6576067,,,11.0,,
6123,"starting at 401
",2020-07-25T11:31:24.025,43.6682683,-79.6576683,95.0,,,,
6124,"starting at 401
",2020-07-25T11:31:24.272,43.6682683,-79.6576683,,,,,59.0
6125,"starting at 401
",2020-07-25T11:31:24.273,43.6682683,-79.6576683,,4.0,,8.0,
6126,"starting at 401
",2020-07-25T11:31:24.274,43.6682683,-79.6576683,,,9.0,,
6127,"starting at 401
",2020-07-25T11:31:25.020,43.668275,-79.6577267,95.0,,,,
6128,"starting at 401
",2020-07-25T11:31:25.271,43.668275,-79.6577267,,,,,59.0
6129,"starting at 401
",2020-07-25T11:31:25.272,43.668275,-79.6577267,,4.0,,,
6130,"starting at 401
",2020-07-25T11:31:25.273,43.668275,-79.6577267,,,9.0,8.0,
6131,"starting at 401
",2020-07-25T11:31:26.271,43.668275,-79.6577267,95.0,,,,
6132,"starting at 401
",2020-07-25T11:31:26.272,43.668275,-79.6577267,,,,,59.0
6133,"starting at 401
",2020-07-25T11:31:26.273,43.668275,-79.6577267,,5.0,10.0,8.0,
6134,"starting at 401
",2020-07-25T11:31:27.018,43.6683117,-79.6578283,95.0,,,,
6135,"starting at 401
",2020-07-25T11:31:27.271,43.6683117,-79.6578283,,,,,59.0
6136,"starting at 401
",2020-07-25T11:31:27.273,43.6683117,-79.6578283,,5.0,10.0,8.0,
6137,"starting at 401
",2020-07-25T11:31:28.017,43.6683117,-79.6578283,95.0,,,,
6138,"starting at 401
",2020-07-25T11:31:28.271,43.6683117,-79.6578283,,,,,58.0
6139,"starting at 401
",2020-07-25T11:31:28.272,43.6683117,-79.6578283,,5.0,,,
6140,"starting at 401
",2020-07-25T11:31:28.273,43.6683117,-79.6578283,,,11.0,8.0,
6141,"starting at 401
",2020-07-25T11:31:29.020,43.6683567,-79.65791,95.0,,,,
6142,"starting at 401
",2020-07-25T11:31:29.271,43.6683567,-79.65791,,,,,58.0
6143,"starting at 401
",2020-07-25T11:31:29.272,43.6683567,-79.65791,,4.0,,,
6144,"starting at 401
",2020-07-25T11:31:29.273,43.6683567,-79.65791,,,9.0,7.0,
6145,"starting at 401
",2020-07-25T11:31:30.020,43.6683817,-79.65795,95.0,,,,
6146,"starting at 401
",2020-07-25T11:31:30.271,43.6683817,-79.65795,,,,,59.0
6147,"starting at 401
",2020-07-25T11:31:30.272,43.6683817,-79.65795,,3.0,,,
6148,"starting at 401
",2020-07-25T11:31:30.273,43.6683817,-79.65795,,,8.0,6.0,
6149,"starting at 401
",2020-07-25T11:31:31.025,43.668405,-79.657995,94.0,,,,
6150,"starting at 401
",2020-07-25T11:31:32.026,43.668405,-79.657995,,,,,58.0
6151,"starting at 401
",2020-07-25T11:31:32.028,43.668405,-79.657995,,3.0,,6.0,
6152,"starting at 401
",2020-07-25T11:31:32.029,43.668405,-79.657995,,,7.0,,
6153,"starting at 401
",2020-07-25T11:31:32.270,43.668405,-79.657995,95.0,,,,
6154,"starting at 401
",2020-07-25T11:31:32.521,43.668405,-79.657995,,,,,58.0
6155,"starting at 401
",2020-07-25T11:31:32.522,43.668405,-79.657995,,3.0,,6.0,
6156,"starting at 401
",2020-07-25T11:31:32.523,43.668405,-79.657995,,,7.0,,
6157,"starting at 401
",2020-07-25T11:31:33.271,43.668405,-79.6580967,95.0,,,,
6158,"starting at 401
",2020-07-25T11:31:33.272,43.668405,-79.6580967,,,,,58.0
6159,"starting at 401
",2020-07-25T11:31:33.273,43.668405,-79.6580967,,5.0,,7.0,
6160,"starting at 401
",2020-07-25T11:31:33.274,43.668405,-79.6580967,,,9.0,,
6161,"starting at 401
",2020-07-25T11:31:34.020,43.668405,-79.6580967,95.0,,,,
6162,"starting at 401
",2020-07-25T11:31:34.271,43.668405,-79.6580967,,,,,59.0
6163,"starting at 401
",2020-07-25T11:31:34.273,43.668405,-79.6580967,,5.0,9.0,7.0,
6164,"starting at 401
",2020-07-25T11:31:35.018,43.6683567,-79.65818,95.0,,,,
6165,"starting at 401
",2020-07-25T11:31:35.271,43.6683567,-79.65818,,,,,58.0
6166,"starting at 401
",2020-07-25T11:31:35.273,43.6683567,-79.65818,,4.0,8.0,6.0,
6167,"starting at 401
",2020-07-25T11:31:36.271,43.66833,-79.65822,95.0,,,,
6168,"starting at 401
",2020-07-25T11:31:36.272,43.66833,-79.65822,,,,,58.0
6169,"starting at 401
",2020-07-25T11:31:36.273,43.66833,-79.65822,,4.0,8.0,6.0,
6170,"starting at 401
",2020-07-25T11:31:37.020,43.668305,-79.6582633,95.0,,,,
6171,"starting at 401
",2020-07-25T11:31:37.272,43.668305,-79.6582633,,,,,59.0
6172,"starting at 401
",2020-07-25T11:31:37.273,43.668305,-79.6582633,,4.0,,,
6173,"starting at 401
",2020-07-25T11:31:37.274,43.668305,-79.6582633,,,8.0,6.0,
6174,"starting at 401
",2020-07-25T11:31:38.017,43.668305,-79.6582633,95.0,,,,
6175,"starting at 401
",2020-07-25T11:31:39.022,43.6682567,-79.6583517,,,,,58.0
6176,"starting at 401
",2020-07-25T11:31:39.025,43.6682567,-79.6583517,,4.0,,,
6177,"starting at 401
",2020-07-25T11:31:39.025,43.6682567,-79.6583517,,,8.0,6.0,
6178,"starting at 401
",2020-07-25T11:31:39.271,43.6682567,-79.6583517,95.0,,,,
6179,"starting at 401
",2020-07-25T11:31:40.271,43.6682567,-79.6583517,,,,,58.0
6180,"starting at 401
",2020-07-25T11:31:40.272,43.6682567,-79.6583517,,4.0,,,
6181,"starting at 401
",2020-07-25T11:31:40.273,43.6682567,-79.6583517,95.0,,8.0,6.0,
6182,"starting at 401
",2020-07-25T11:31:40.274,43.6682567,-79.6583517,,4.0,,,58.0
6183,"starting at 401
",2020-07-25T11:31:40.519,43.6682567,-79.6583517,,,,6.0,
6184,"starting at 401
",2020-07-25T11:31:40.520,43.6682567,-79.6583517,,,8.0,,
6185,"starting at 401
",2020-07-25T11:31:41.021,43.6682083,-79.65844,95.0,,,,
6186,"starting at 401
",2020-07-25T11:31:42.021,43.6682083,-79.65844,,,,,58.0
6187,"starting at 401
",2020-07-25T11:31:42.021,43.6682083,-79.65844,,5.0,9.0,7.0,
6188,"starting at 401
",2020-07-25T11:31:42.270,43.6682083,-79.65844,95.0,,,,
6189,"starting at 401
",2020-07-25T11:31:42.520,43.6682083,-79.65844,,,,,58.0
6190,"starting at 401
",2020-07-25T11:31:42.521,43.6682083,-79.65844,,6.0,,8.0,
6191,"starting at 401
",2020-07-25T11:31:42.522,43.6682083,-79.65844,,,10.0,,
6192,"starting at 401
",2020-07-25T11:31:43.017,43.66816,-79.6585267,95.0,,,,
6193,"starting at 401
",2020-07-25T11:31:43.270,43.66816,-79.6585267,,,,,58.0
6194,"starting at 401
",2020-07-25T11:31:43.271,43.66816,-79.6585267,,5.0,,,
6195,"starting at 401
",2020-07-25T11:31:43.272,43.66816,-79.6585267,,,10.0,7.0,
6196,"starting at 401
",2020-07-25T11:31:44.018,43.66816,-79.6585267,95.0,,,,
6197,"starting at 401
",2020-07-25T11:31:44.270,43.66816,-79.6585267,,,,,58.0
6198,"starting at 401
",2020-07-25T11:31:44.271,43.66816,-79.6585267,,5.0,,,
6199,"starting at 401
",2020-07-25T11:31:44.272,43.66816,-79.6585267,,,10.0,7.0,
6200,"starting at 401
",2020-07-25T11:31:45.272,43.6681117,-79.65861,95.0,,,,58.0
6201,"starting at 401
",2020-07-25T11:31:45.273,43.6681117,-79.65861,,6.0,,,
6202,"starting at 401
",2020-07-25T11:31:45.274,43.6681117,-79.65861,,,,8.0,
6203,"starting at 401
",2020-07-25T11:31:45.275,43.6681117,-79.65861,,,9.0,,
6204,"starting at 401
",2020-07-25T11:31:46.017,43.6681117,-79.65861,95.0,,,,
6205,"starting at 401
",2020-07-25T11:31:47.021,43.66807,-79.6586933,,,,,58.0
6206,"starting at 401
",2020-07-25T11:31:47.021,43.66807,-79.6586933,,6.0,,,
6207,"starting at 401
",2020-07-25T11:31:47.022,43.66807,-79.6586933,,,9.0,8.0,
6208,"starting at 401
",2020-07-25T11:31:47.268,43.66807,-79.6586933,95.0,,,,
6209,"starting at 401
",2020-07-25T11:31:47.521,43.66807,-79.6586933,,,,,58.0
6210,"starting at 401
",2020-07-25T11:31:47.522,43.66807,-79.6586933,,6.0,,8.0,
6211,"starting at 401
",2020-07-25T11:31:47.523,43.66807,-79.6586933,,,9.0,,
6212,"starting at 401
",2020-07-25T11:31:48.021,43.66807,-79.6586933,95.0,,,,
6213,"starting at 401
",2020-07-25T11:31:48.271,43.66807,-79.6586933,,,,,58.0
6214,"starting at 401
",2020-07-25T11:31:48.272,43.66807,-79.6586933,,6.0,,,
6215,"starting at 401
",2020-07-25T11:31:48.273,43.66807,-79.6586933,,,9.0,8.0,
6216,"starting at 401
",2020-07-25T11:31:49.271,43.6680267,-79.658775,95.0,,,,
6217,"starting at 401
",2020-07-25T11:31:49.272,43.6680267,-79.658775,,,,,58.0
6218,"starting at 401
",2020-07-25T11:31:49.273,43.6680267,-79.658775,,6.0,9.0,8.0,
6219,"starting at 401
",2020-07-25T11:31:50.022,43.6680267,-79.658775,95.0,,,,
6220,"starting at 401
",2020-07-25T11:31:51.022,43.66798,-79.658855,,,,,58.0
6221,"starting at 401
",2020-07-25T11:31:51.024,43.66798,-79.658855,,6.0,,,
6222,"starting at 401
",2020-07-25T11:31:51.025,43.66798,-79.658855,,,9.0,8.0,
6223,"starting at 401
",2020-07-25T11:31:51.270,43.66798,-79.658855,95.0,,,,
6224,"starting at 401
",2020-07-25T11:31:52.272,43.66798,-79.658855,,,,,58.0
6225,"starting at 401
",2020-07-25T11:31:52.273,43.66798,-79.658855,,6.0,9.0,8.0,
6226,"starting at 401
",2020-07-25T11:31:52.274,43.66798,-79.658855,95.0,6.0,,,58.0
6227,"starting at 401
",2020-07-25T11:31:52.518,43.66798,-79.658855,,,,7.0,
6228,"starting at 401
",2020-07-25T11:31:52.519,43.66798,-79.658855,,,8.0,,
6229,"starting at 401
",2020-07-25T11:31:53.022,43.6679367,-79.65894,95.0,,,,
6230,"starting at 401
",2020-07-25T11:31:53.272,43.6679367,-79.65894,,,,,57.0
6231,"starting at 401
",2020-07-25T11:31:53.273,43.6679367,-79.65894,,6.0,8.0,7.0,
6232,"starting at 401
",2020-07-25T11:31:54.028,43.6679367,-79.65894,95.0,,,,
6233,"starting at 401
",2020-07-25T11:31:54.521,43.6679367,-79.65894,,,,,57.0
6234,"starting at 401
",2020-07-25T11:31:54.522,43.6679367,-79.65894,,6.0,,,
6235,"starting at 401
",2020-07-25T11:31:54.523,43.6679367,-79.65894,,,8.0,7.0,
6236,"starting at 401
",2020-07-25T11:31:55.017,43.6679367,-79.65894,95.0,,,,
6237,"starting at 401
",2020-07-25T11:31:55.271,43.6678917,-79.6590233,,,,,58.0
6238,"starting at 401
",2020-07-25T11:31:55.273,43.6678917,-79.6590233,,6.0,8.0,7.0,
6239,"starting at 401
",2020-07-25T11:31:56.272,43.6678917,-79.6590233,95.0,,,,57.0
6240,"starting at 401
",2020-07-25T11:31:56.273,43.6678917,-79.6590233,,6.0,,,
6241,"starting at 401
",2020-07-25T11:31:56.274,43.6678917,-79.6590233,,,8.0,7.0,
6242,"starting at 401
",2020-07-25T11:31:57.025,43.6678417,-79.6591,95.0,,,,
6243,"starting at 401
",2020-07-25T11:31:58.020,43.6678417,-79.6591,,,,,57.0
6244,"starting at 401
",2020-07-25T11:31:58.021,43.6678417,-79.6591,,6.0,8.0,7.0,
6245,"starting at 401
",2020-07-25T11:31:58.270,43.6678417,-79.6591,95.0,,,,
6246,"starting at 401
",2020-07-25T11:31:59.271,43.6677967,-79.65918,,,,,58.0
6247,"starting at 401
",2020-07-25T11:31:59.273,43.6677967,-79.65918,,6.0,8.0,7.0,
6248,"starting at 401
",2020-07-25T11:31:59.274,43.6677967,-79.65918,95.0,,,,57.0
6249,"starting at 401
",2020-07-25T11:31:59.518,43.6677967,-79.65918,,4.0,,6.0,
6250,"starting at 401
",2020-07-25T11:31:59.519,43.6677967,-79.65918,,,7.0,,
6251,"starting at 401
",2020-07-25T11:32:00.021,43.667775,-79.6592183,95.0,,,,
6252,"starting at 401
",2020-07-25T11:32:00.271,43.667775,-79.6592183,,,,,57.0
6253,"starting at 401
",2020-07-25T11:32:00.273,43.667775,-79.6592183,,4.0,7.0,6.0,
6254,"starting at 401
",2020-07-25T11:32:01.017,43.667775,-79.6592183,95.0,,,,
6255,"starting at 401
",2020-07-25T11:32:01.271,43.667775,-79.6592183,,,,,57.0
6256,"starting at 401
",2020-07-25T11:32:01.272,43.667775,-79.6592183,,4.0,,,
6257,"starting at 401
",2020-07-25T11:32:01.273,43.667775,-79.6592183,,,7.0,6.0,
6258,"starting at 401
",2020-07-25T11:32:02.018,43.6677594,-79.6592439,95.0,,,,
6259,"starting at 401
",2020-07-25T11:32:02.271,43.6677594,-79.6592439,,,,,57.0
6260,"starting at 401
",2020-07-25T11:32:02.272,43.6677594,-79.6592439,,4.0,,6.0,
6261,"starting at 401
",2020-07-25T11:32:02.273,43.6677594,-79.6592439,,,7.0,,
6262,"starting at 401
",2020-07-25T11:32:03.020,43.6677242,-79.6592985,95.0,,,,
6263,"starting at 401
",2020-07-25T11:32:03.271,43.6677242,-79.6592985,,,,,57.0
6264,"starting at 401
",2020-07-25T11:32:03.272,43.6677242,-79.6592985,,5.0,,6.0,
6265,"starting at 401
",2020-07-25T11:32:03.273,43.6677242,-79.6592985,,,8.0,,
6266,"starting at 401
",2020-07-25T11:32:04.017,43.6677242,-79.6592985,95.0,,,,
6267,"starting at 401
",2020-07-25T11:32:04.270,43.6677242,-79.6592985,,,,,57.0
6268,"starting at 401
",2020-07-25T11:32:04.271,43.6677242,-79.6592985,,5.0,,,
6269,"starting at 401
",2020-07-25T11:32:04.272,43.6677242,-79.6592985,,,8.0,7.0,
6270,"starting at 401
",2020-07-25T11:32:05.020,43.6676856,-79.6593647,95.0,,,,
6271,"starting at 401
",2020-07-25T11:32:06.021,43.6676856,-79.6593647,,,,,57.0
6272,"starting at 401
",2020-07-25T11:32:06.021,43.6676856,-79.6593647,,5.0,,,
6273,"starting at 401
",2020-07-25T11:32:06.022,43.6676856,-79.6593647,,,8.0,7.0,
6274,"starting at 401
",2020-07-25T11:32:06.268,43.6676856,-79.6593647,95.0,,,,
6275,"starting at 401
",2020-07-25T11:32:06.520,43.6676856,-79.6593647,,,,,57.0
6276,"starting at 401
",2020-07-25T11:32:06.521,43.6676856,-79.6593647,,5.0,,6.0,
6277,"starting at 401
",2020-07-25T11:32:06.522,43.6676856,-79.6593647,,,8.0,,
6278,"starting at 401
",2020-07-25T11:32:07.017,43.6676415,-79.6594329,94.0,,,,
6279,"starting at 401
",2020-07-25T11:32:07.270,43.6676415,-79.6594329,,,,,57.0
6280,"starting at 401
",2020-07-25T11:32:07.271,43.6676415,-79.6594329,,5.0,,,
6281,"starting at 401
",2020-07-25T11:32:07.272,43.6676415,-79.6594329,,,8.0,6.0,
6282,"starting at 401
",2020-07-25T11:32:08.020,43.6676415,-79.6594329,95.0,,,,
6283,"starting at 401
",2020-07-25T11:32:08.270,43.6676415,-79.6594329,,,,,57.0
6284,"starting at 401
",2020-07-25T11:32:08.271,43.6676415,-79.6594329,,5.0,,,
6285,"starting at 401
",2020-07-25T11:32:08.272,43.6676415,-79.6594329,,,8.0,6.0,
6286,"starting at 401
",2020-07-25T11:32:09.017,43.6675861,-79.6595014,95.0,,,,
6287,"starting at 401
",2020-07-25T11:32:09.270,43.6675861,-79.6595014,,,,,57.0
6288,"starting at 401
",2020-07-25T11:32:09.271,43.6675861,-79.6595014,,5.0,,,
6289,"starting at 401
",2020-07-25T11:32:09.272,43.6675861,-79.6595014,,,8.0,6.0,
6290,"starting at 401
",2020-07-25T11:32:10.020,43.6675861,-79.6595014,95.0,,,,
6291,"starting at 401
",2020-07-25T11:32:10.272,43.6675861,-79.6595014,,,,,58.0
6292,"starting at 401
",2020-07-25T11:32:10.273,43.6675861,-79.6595014,,5.0,,6.0,
6293,"starting at 401
",2020-07-25T11:32:10.274,43.6675861,-79.6595014,,,8.0,,
6294,"starting at 401
",2020-07-25T11:32:11.272,43.6675556,-79.6595386,94.0,,,,58.0
6295,"starting at 401
",2020-07-25T11:32:11.273,43.6675556,-79.6595386,,5.0,,,
6296,"starting at 401
",2020-07-25T11:32:11.274,43.6675556,-79.6595386,,,9.0,7.0,
6297,"starting at 401
",2020-07-25T11:32:12.020,43.6675487,-79.6595484,95.0,,,,
6298,"starting at 401
",2020-07-25T11:32:12.271,43.6675487,-79.6595484,,,,,58.0
6299,"starting at 401
",2020-07-25T11:32:12.272,43.6675487,-79.6595484,,5.0,,,
6300,"starting at 401
",2020-07-25T11:32:12.273,43.6675487,-79.6595484,,,9.0,7.0,
6301,"starting at 401
",2020-07-25T11:32:13.017,43.6675459,-79.6595531,95.0,,,,
6302,"starting at 401
",2020-07-25T11:32:13.271,43.6675459,-79.6595531,,,,,58.0
6303,"starting at 401
",2020-07-25T11:32:13.272,43.6675459,-79.6595531,,5.0,,,
6304,"starting at 401
",2020-07-25T11:32:13.273,43.6675459,-79.6595531,,,11.0,7.0,
6305,"starting at 401
",2020-07-25T11:32:14.020,43.6675459,-79.6595531,95.0,,,,
6306,"starting at 401
",2020-07-25T11:32:14.270,43.6675459,-79.6595531,,,,,58.0
6307,"starting at 401
",2020-07-25T11:32:14.271,43.6675459,-79.6595531,,4.0,,,
6308,"starting at 401
",2020-07-25T11:32:14.272,43.6675459,-79.6595531,,,10.0,6.0,
6309,"starting at 401
",2020-07-25T11:32:15.018,43.6675431,-79.6595577,95.0,,,,
6310,"starting at 401
",2020-07-25T11:32:15.271,43.6675431,-79.6595577,,,,,57.0
6311,"starting at 401
",2020-07-25T11:32:15.272,43.6675431,-79.6595577,,4.0,9.0,6.0,
6312,"starting at 401
",2020-07-25T11:32:16.021,43.6675431,-79.6595577,95.0,,,,
6313,"starting at 401
",2020-07-25T11:32:16.270,43.6675431,-79.6595577,,,,,58.0
6314,"starting at 401
",2020-07-25T11:32:16.271,43.6675431,-79.6595577,,4.0,,,
6315,"starting at 401
",2020-07-25T11:32:16.272,43.6675431,-79.6595577,,,9.0,6.0,
6316,"starting at 401
",2020-07-25T11:32:17.021,43.6675366,-79.6595902,95.0,,,,
6317,"starting at 401
",2020-07-25T11:32:17.271,43.6675366,-79.6595902,,,,,58.0
6318,"starting at 401
",2020-07-25T11:32:17.272,43.6675366,-79.6595902,,4.0,,,
6319,"starting at 401
",2020-07-25T11:32:17.273,43.6675366,-79.6595902,,,9.0,7.0,
6320,"starting at 401
",2020-07-25T11:32:18.020,43.6675298,-79.6596146,95.0,,,,
6321,"starting at 401
",2020-07-25T11:32:18.271,43.6675298,-79.6596146,,,,,58.0
6322,"starting at 401
",2020-07-25T11:32:18.272,43.6675298,-79.6596146,,4.0,,,
6323,"starting at 401
",2020-07-25T11:32:18.273,43.6675298,-79.6596146,,,10.0,7.0,
6324,"starting at 401
",2020-07-25T11:32:19.021,43.6675177,-79.6596415,95.0,,,,
6325,"starting at 401
",2020-07-25T11:32:19.272,43.6675177,-79.6596415,,,,,58.0
6326,"starting at 401
",2020-07-25T11:32:19.273,43.6675177,-79.6596415,,4.0,,7.0,
6327,"starting at 401
",2020-07-25T11:32:19.274,43.6675177,-79.6596415,,,10.0,,
6328,"starting at 401
",2020-07-25T11:32:20.017,43.6675177,-79.6596415,95.0,,,,
6329,"starting at 401
",2020-07-25T11:32:20.272,43.6675177,-79.6596415,,,,,58.0
6330,"starting at 401
",2020-07-25T11:32:20.273,43.6675177,-79.6596415,,5.0,11.0,8.0,
6331,"starting at 401
",2020-07-25T11:32:21.021,43.6674858,-79.6596984,95.0,,,,
6332,"starting at 401
",2020-07-25T11:32:21.272,43.6674858,-79.6596984,,,,,58.0
6333,"starting at 401
",2020-07-25T11:32:21.273,43.6674858,-79.6596984,,5.0,11.0,8.0,
6334,"starting at 401
",2020-07-25T11:32:22.021,43.6674638,-79.6597346,95.0,,,,
6335,"starting at 401
",2020-07-25T11:32:22.272,43.6674638,-79.6597346,,,,,58.0
6336,"starting at 401
",2020-07-25T11:32:22.273,43.6674638,-79.6597346,,5.0,,8.0,
