,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam2-F,AirBeam2-PM1,AirBeam2-PM10,AirBeam2-PM2.5,AirBeam2-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
22077,mark 2020-08-29,2020-08-29T12:22:39.396,43.6682499,-79.4185512,,,5.0,,
22078,mark 2020-08-29,2020-08-29T12:22:40.139,43.6682499,-79.4185512,82.0,3.0,,,78.0
22079,mark 2020-08-29,2020-08-29T12:22:40.140,43.6682499,-79.4185512,,,,4.0,
22080,mark 2020-08-29,2020-08-29T12:22:41.389,43.6682499,-79.4185512,82.0,,4.0,,
22081,mark 2020-08-29,2020-08-29T12:22:41.390,43.6682499,-79.4185512,,,,,78.0
22082,mark 2020-08-29,2020-08-29T12:22:41.391,43.6682499,-79.4185512,,3.0,,4.0,
22083,mark 2020-08-29,2020-08-29T12:22:41.393,43.6682499,-79.4185512,,,4.0,,
22084,mark 2020-08-29,2020-08-29T12:22:42.139,43.6682499,-79.4185512,82.0,,,,78.0
22085,mark 2020-08-29,2020-08-29T12:22:42.140,43.6682499,-79.4185512,,2.0,,4.0,
22086,mark 2020-08-29,2020-08-29T12:22:42.635,43.6682499,-79.4185512,,,4.0,,
22087,mark 2020-08-29,2020-08-29T12:22:43.139,43.6682499,-79.4185512,82.0,,,,
22088,mark 2020-08-29,2020-08-29T12:22:43.140,43.6682499,-79.4185512,,2.0,,,78.0
22089,mark 2020-08-29,2020-08-29T12:22:43.140,43.6682499,-79.4185512,,,,4.0,
22090,mark 2020-08-29,2020-08-29T12:22:43.635,43.6682499,-79.4185512,,,4.0,,
22091,mark 2020-08-29,2020-08-29T12:22:44.139,43.6682499,-79.4185512,82.0,3.0,,,78.0
22092,mark 2020-08-29,2020-08-29T12:22:44.388,43.6682499,-79.4185512,,,,4.0,
22093,mark 2020-08-29,2020-08-29T12:22:44.635,43.6682499,-79.4185512,,,4.0,,
22094,mark 2020-08-29,2020-08-29T12:22:45.139,43.6682499,-79.4185512,82.0,3.0,,,78.0
22095,mark 2020-08-29,2020-08-29T12:22:45.140,43.6682499,-79.4185512,,,,4.0,
22096,mark 2020-08-29,2020-08-29T12:22:45.635,43.6682526,-79.4185485,,,4.0,,
22097,mark 2020-08-29,2020-08-29T12:22:46.139,43.6682526,-79.4185485,82.0,3.0,,,78.0
22098,mark 2020-08-29,2020-08-29T12:22:46.140,43.6682526,-79.4185485,,,,4.0,
22099,mark 2020-08-29,2020-08-29T12:22:46.635,43.6682526,-79.4185485,,,4.0,,
22100,mark 2020-08-29,2020-08-29T12:22:47.139,43.6682526,-79.4185485,82.0,,,,78.0
22101,mark 2020-08-29,2020-08-29T12:22:47.140,43.6682526,-79.4185485,,3.0,,4.0,
22102,mark 2020-08-29,2020-08-29T12:22:47.635,43.6682526,-79.4185485,,,4.0,,
22103,mark 2020-08-29,2020-08-29T12:22:48.891,43.6682526,-79.4185485,82.0,3.0,,,78.0
22104,mark 2020-08-29,2020-08-29T12:22:48.892,43.6682526,-79.4185485,,,,4.0,
22105,mark 2020-08-29,2020-08-29T12:22:48.894,43.6682526,-79.4185485,,,4.0,,
22106,mark 2020-08-29,2020-08-29T12:22:49.389,43.6682526,-79.4185485,82.0,,,,78.0
22107,mark 2020-08-29,2020-08-29T12:22:49.390,43.6682526,-79.4185485,,2.0,,4.0,
22108,mark 2020-08-29,2020-08-29T12:22:49.393,43.6682526,-79.4185485,,,4.0,,
22109,mark 2020-08-29,2020-08-29T12:22:50.140,43.6682526,-79.4185485,82.0,,,,
22110,mark 2020-08-29,2020-08-29T12:22:50.140,43.6682526,-79.4185485,,2.0,,4.0,78.0
22111,mark 2020-08-29,2020-08-29T12:22:50.635,43.6682526,-79.4185485,,,4.0,,
22112,mark 2020-08-29,2020-08-29T12:22:51.140,43.6682526,-79.4185485,82.0,2.0,,,78.0
22113,mark 2020-08-29,2020-08-29T12:22:51.140,43.6682526,-79.4185485,,,,4.0,
22114,mark 2020-08-29,2020-08-29T12:22:51.635,43.6682515,-79.4185559,,,4.0,,
22115,mark 2020-08-29,2020-08-29T12:22:52.139,43.6682515,-79.4185559,82.0,,,,78.0
22116,mark 2020-08-29,2020-08-29T12:22:52.140,43.6682515,-79.4185559,,2.0,,4.0,
22117,mark 2020-08-29,2020-08-29T12:22:52.636,43.6682515,-79.4185559,,,4.0,,
22118,mark 2020-08-29,2020-08-29T12:22:53.140,43.6682515,-79.4185559,82.0,,,,78.0
22119,mark 2020-08-29,2020-08-29T12:22:53.140,43.6682515,-79.4185559,,2.0,,4.0,
22120,mark 2020-08-29,2020-08-29T12:22:53.636,43.6682515,-79.4185559,,,4.0,,
22121,mark 2020-08-29,2020-08-29T12:22:54.138,43.6682515,-79.4185559,82.0,,,,
22122,mark 2020-08-29,2020-08-29T12:22:54.139,43.6682515,-79.4185559,,3.0,,,78.0
22123,mark 2020-08-29,2020-08-29T12:22:54.140,43.6682515,-79.4185559,,,,4.0,
22124,mark 2020-08-29,2020-08-29T12:22:55.389,43.6682515,-79.4185559,,,4.0,,
22125,mark 2020-08-29,2020-08-29T12:22:55.390,43.6682515,-79.4185559,82.0,3.0,,,78.0
22126,mark 2020-08-29,2020-08-29T12:22:55.391,43.6682515,-79.4185559,,,,4.0,
22127,mark 2020-08-29,2020-08-29T12:22:55.393,43.6682515,-79.4185559,,,4.0,,
22128,mark 2020-08-29,2020-08-29T12:22:56.139,43.6682515,-79.4185559,82.0,,,,78.0
22129,mark 2020-08-29,2020-08-29T12:22:56.140,43.6682515,-79.4185559,,3.0,,5.0,
22130,mark 2020-08-29,2020-08-29T12:22:56.635,43.6682515,-79.4185559,,,5.0,,
22131,mark 2020-08-29,2020-08-29T12:22:57.139,43.6682515,-79.4185559,82.0,3.0,,5.0,78.0
22132,mark 2020-08-29,2020-08-29T12:22:57.635,43.6682515,-79.4185559,,,5.0,,
22133,mark 2020-08-29,2020-08-29T12:22:58.138,43.6682507,-79.4185609,82.0,,,,
22134,mark 2020-08-29,2020-08-29T12:22:58.139,43.6682507,-79.4185609,,3.0,,4.0,78.0
22135,mark 2020-08-29,2020-08-29T12:22:58.635,43.6682507,-79.4185609,,,4.0,,
22136,mark 2020-08-29,2020-08-29T12:22:59.138,43.6682507,-79.4185609,82.0,,,,
22137,mark 2020-08-29,2020-08-29T12:22:59.139,43.6682507,-79.4185609,,3.0,,,78.0
22138,mark 2020-08-29,2020-08-29T12:22:59.140,43.6682507,-79.4185609,,,,4.0,
22139,mark 2020-08-29,2020-08-29T12:22:59.635,43.6682507,-79.4185609,,,4.0,,
22140,mark 2020-08-29,2020-08-29T12:23:00.139,43.6682507,-79.4185609,82.0,,,,78.0
22141,mark 2020-08-29,2020-08-29T12:23:00.140,43.6682507,-79.4185609,,3.0,,,
22142,mark 2020-08-29,2020-08-29T12:23:00.140,43.6682507,-79.4185609,,,,4.0,
22143,mark 2020-08-29,2020-08-29T12:23:00.885,43.6682507,-79.4185609,,,4.0,,
22144,mark 2020-08-29,2020-08-29T12:23:01.139,43.6682507,-79.4185609,82.0,,,,78.0
22145,mark 2020-08-29,2020-08-29T12:23:01.140,43.6682507,-79.4185609,,3.0,,5.0,
22146,mark 2020-08-29,2020-08-29T12:23:01.637,43.6682507,-79.4185609,,,5.0,,
22147,mark 2020-08-29,2020-08-29T12:23:02.142,43.6682507,-79.4185609,82.0,,,,78.0
22148,mark 2020-08-29,2020-08-29T12:23:02.143,43.6682507,-79.4185609,,3.0,,5.0,
22149,mark 2020-08-29,2020-08-29T12:23:02.638,43.6682507,-79.4185609,,,5.0,,
22150,mark 2020-08-29,2020-08-29T12:23:03.138,43.6682501,-79.4185645,82.0,,,,
22151,mark 2020-08-29,2020-08-29T12:23:03.139,43.6682501,-79.4185645,,3.0,,,78.0
22152,mark 2020-08-29,2020-08-29T12:23:03.140,43.6682501,-79.4185645,,,,5.0,
22153,mark 2020-08-29,2020-08-29T12:23:03.635,43.6682501,-79.4185645,,,5.0,,
22154,mark 2020-08-29,2020-08-29T12:23:04.139,43.6682501,-79.4185645,82.0,3.0,,,78.0
22155,mark 2020-08-29,2020-08-29T12:23:04.140,43.6682501,-79.4185645,,,,5.0,
22156,mark 2020-08-29,2020-08-29T12:23:04.635,43.6682501,-79.4185645,,,5.0,,
22157,mark 2020-08-29,2020-08-29T12:23:05.139,43.6682501,-79.4185645,82.0,3.0,,,78.0
22158,mark 2020-08-29,2020-08-29T12:23:05.140,43.6682501,-79.4185645,,,,6.0,
22159,mark 2020-08-29,2020-08-29T12:23:05.635,43.6682501,-79.4185645,,,6.0,,
22160,mark 2020-08-29,2020-08-29T12:23:06.139,43.6682501,-79.4185645,82.0,,,,78.0
22161,mark 2020-08-29,2020-08-29T12:23:06.140,43.6682501,-79.4185645,,3.0,,6.0,
22162,mark 2020-08-29,2020-08-29T12:23:06.637,43.6682501,-79.4185645,,,6.0,,
22163,mark 2020-08-29,2020-08-29T12:23:07.139,43.6682501,-79.4185645,82.0,3.0,,,78.0
22164,mark 2020-08-29,2020-08-29T12:23:07.140,43.6682501,-79.4185645,,,,6.0,
22165,mark 2020-08-29,2020-08-29T12:23:08.389,43.6682499,-79.4185593,82.0,,6.0,,78.0
22166,mark 2020-08-29,2020-08-29T12:23:08.390,43.6682499,-79.4185593,,3.0,,5.0,
22167,mark 2020-08-29,2020-08-29T12:23:08.392,43.6682499,-79.4185593,,,5.0,,
22168,mark 2020-08-29,2020-08-29T12:23:09.138,43.6682499,-79.4185593,82.0,,,,
22169,mark 2020-08-29,2020-08-29T12:23:09.139,43.6682499,-79.4185593,,3.0,,,78.0
22170,mark 2020-08-29,2020-08-29T12:23:09.140,43.6682499,-79.4185593,,,,5.0,
22171,mark 2020-08-29,2020-08-29T12:23:09.635,43.6682499,-79.4185593,,,5.0,,
22172,mark 2020-08-29,2020-08-29T12:23:10.138,43.6682499,-79.4185593,82.0,,,,
22173,mark 2020-08-29,2020-08-29T12:23:10.139,43.6682499,-79.4185593,,3.0,,,78.0
22174,mark 2020-08-29,2020-08-29T12:23:10.140,43.6682499,-79.4185593,,,,5.0,
22175,mark 2020-08-29,2020-08-29T12:23:10.635,43.6682499,-79.4185593,,,5.0,,
22176,mark 2020-08-29,2020-08-29T12:23:11.139,43.6682499,-79.4185593,82.0,3.0,,,78.0
22177,mark 2020-08-29,2020-08-29T12:23:11.140,43.6682499,-79.4185593,,,,5.0,
22178,mark 2020-08-29,2020-08-29T12:23:11.635,43.6682499,-79.4185593,,,5.0,,
22179,mark 2020-08-29,2020-08-29T12:23:12.138,43.6682499,-79.4185593,82.0,,,,
22180,mark 2020-08-29,2020-08-29T12:23:12.139,43.6682499,-79.4185593,,3.0,,,78.0
22181,mark 2020-08-29,2020-08-29T12:23:12.140,43.6682499,-79.4185593,,,,5.0,
22182,mark 2020-08-29,2020-08-29T12:23:12.635,43.6682499,-79.4185593,,,5.0,,
22183,mark 2020-08-29,2020-08-29T12:23:13.139,43.6682499,-79.4185593,82.0,,,,78.0
22184,mark 2020-08-29,2020-08-29T12:23:13.140,43.6682499,-79.4185593,,3.0,,5.0,
22185,mark 2020-08-29,2020-08-29T12:23:13.635,43.6682499,-79.4185593,,,5.0,,
22186,mark 2020-08-29,2020-08-29T12:23:14.139,43.6682496,-79.4185632,82.0,,,,78.0
22187,mark 2020-08-29,2020-08-29T12:23:14.140,43.6682496,-79.4185632,,3.0,,5.0,
22188,mark 2020-08-29,2020-08-29T12:23:14.635,43.6682496,-79.4185632,,,5.0,,
22189,mark 2020-08-29,2020-08-29T12:23:15.139,43.6682496,-79.4185632,82.0,,,,78.0
22190,mark 2020-08-29,2020-08-29T12:23:15.140,43.6682496,-79.4185632,,3.0,,4.0,
22191,mark 2020-08-29,2020-08-29T12:23:15.635,43.6682496,-79.4185632,,,4.0,,
22192,mark 2020-08-29,2020-08-29T12:23:16.139,43.6682496,-79.4185632,82.0,,,,78.0
22193,mark 2020-08-29,2020-08-29T12:23:16.140,43.6682496,-79.4185632,,3.0,,4.0,
22194,mark 2020-08-29,2020-08-29T12:23:16.640,43.6682496,-79.4185632,,,4.0,,
22195,mark 2020-08-29,2020-08-29T12:23:17.138,43.6682496,-79.4185632,82.0,,,,
22196,mark 2020-08-29,2020-08-29T12:23:17.139,43.6682496,-79.4185632,,3.0,,4.0,78.0
22197,mark 2020-08-29,2020-08-29T12:23:17.635,43.6682496,-79.4185632,,,4.0,,
22198,mark 2020-08-29,2020-08-29T12:23:18.139,43.6682496,-79.4185632,82.0,3.0,,,78.0
22199,mark 2020-08-29,2020-08-29T12:23:18.140,43.6682496,-79.4185632,,,,4.0,
22200,mark 2020-08-29,2020-08-29T12:23:18.635,43.6682496,-79.4185632,,,4.0,,
22201,mark 2020-08-29,2020-08-29T12:23:19.139,43.6682496,-79.4185632,82.0,,,,78.0
22202,mark 2020-08-29,2020-08-29T12:23:19.140,43.6682496,-79.4185632,,2.0,,4.0,
22203,mark 2020-08-29,2020-08-29T12:23:19.635,43.6682496,-79.4185632,,,4.0,,
22204,mark 2020-08-29,2020-08-29T12:23:20.140,43.668252,-79.4185638,82.0,,,,
22205,mark 2020-08-29,2020-08-29T12:23:20.140,43.668252,-79.4185638,,2.0,,4.0,78.0
22206,mark 2020-08-29,2020-08-29T12:23:20.635,43.668252,-79.4185638,,,4.0,,
22207,mark 2020-08-29,2020-08-29T12:23:21.139,43.668252,-79.4185638,82.0,,,,
22208,mark 2020-08-29,2020-08-29T12:23:21.140,43.668252,-79.4185638,,2.0,,,78.0
22209,mark 2020-08-29,2020-08-29T12:23:21.140,43.668252,-79.4185638,,,,3.0,
22210,mark 2020-08-29,2020-08-29T12:23:21.635,43.668252,-79.4185638,,,3.0,,
22211,mark 2020-08-29,2020-08-29T12:23:22.139,43.668252,-79.4185638,82.0,1.0,,,78.0
22212,mark 2020-08-29,2020-08-29T12:23:22.140,43.668252,-79.4185638,,,,3.0,
22213,mark 2020-08-29,2020-08-29T12:23:22.635,43.668252,-79.4185638,,,3.0,,
22214,mark 2020-08-29,2020-08-29T12:23:23.139,43.668252,-79.4185638,82.0,1.0,,3.0,78.0
22215,mark 2020-08-29,2020-08-29T12:23:23.635,43.668252,-79.4185638,,,3.0,,
22216,mark 2020-08-29,2020-08-29T12:23:24.139,43.668252,-79.4185638,82.0,1.0,,,78.0
22217,mark 2020-08-29,2020-08-29T12:23:24.140,43.668252,-79.4185638,,,,2.0,
22218,mark 2020-08-29,2020-08-29T12:23:24.635,43.668252,-79.4185638,,,2.0,,
22219,mark 2020-08-29,2020-08-29T12:23:25.139,43.668252,-79.4185638,82.0,,,,
22220,mark 2020-08-29,2020-08-29T12:23:25.140,43.668252,-79.4185638,,1.0,,,78.0
22221,mark 2020-08-29,2020-08-29T12:23:25.140,43.668252,-79.4185638,,,,2.0,
22222,mark 2020-08-29,2020-08-29T12:23:25.635,43.668252,-79.4185638,,,2.0,,
22223,mark 2020-08-29,2020-08-29T12:23:26.139,43.668252,-79.4185638,82.0,0.0,,,78.0
22224,mark 2020-08-29,2020-08-29T12:23:26.140,43.668252,-79.4185638,,,,2.0,
22225,mark 2020-08-29,2020-08-29T12:23:26.635,43.6682536,-79.4185643,,,2.0,,
22226,mark 2020-08-29,2020-08-29T12:23:27.138,43.6682536,-79.4185643,82.0,,,,
22227,mark 2020-08-29,2020-08-29T12:23:27.139,43.6682536,-79.4185643,,1.0,,,78.0
22228,mark 2020-08-29,2020-08-29T12:23:27.140,43.6682536,-79.4185643,,,,3.0,
22229,mark 2020-08-29,2020-08-29T12:23:27.635,43.6682536,-79.4185643,,,3.0,,
22230,mark 2020-08-29,2020-08-29T12:23:28.138,43.6682536,-79.4185643,82.0,,,,
22231,mark 2020-08-29,2020-08-29T12:23:28.139,43.6682536,-79.4185643,,1.0,,,78.0
22232,mark 2020-08-29,2020-08-29T12:23:28.388,43.6682536,-79.4185643,,,,3.0,
22233,mark 2020-08-29,2020-08-29T12:23:28.635,43.6682536,-79.4185643,,,3.0,,
22234,mark 2020-08-29,2020-08-29T12:23:29.139,43.6682536,-79.4185643,82.0,1.0,,,78.0
22235,mark 2020-08-29,2020-08-29T12:23:29.140,43.6682536,-79.4185643,,,,4.0,
22236,mark 2020-08-29,2020-08-29T12:23:30.389,43.6682536,-79.4185643,82.0,,4.0,,78.0
22237,mark 2020-08-29,2020-08-29T12:23:30.390,43.6682536,-79.4185643,,1.0,,4.0,
22238,mark 2020-08-29,2020-08-29T12:23:30.392,43.6682536,-79.4185643,,,4.0,,
22239,mark 2020-08-29,2020-08-29T12:23:31.139,43.6682536,-79.4185643,82.0,1.0,,,78.0
22240,mark 2020-08-29,2020-08-29T12:23:31.140,43.6682536,-79.4185643,,,,3.0,
22241,mark 2020-08-29,2020-08-29T12:23:31.635,43.6682536,-79.4185643,,,3.0,,
22242,mark 2020-08-29,2020-08-29T12:23:32.139,43.6682536,-79.4185643,82.0,,,,78.0
22243,mark 2020-08-29,2020-08-29T12:23:32.140,43.6682536,-79.4185643,,1.0,,3.0,
22244,mark 2020-08-29,2020-08-29T12:23:32.635,43.6682521,-79.4185666,,,3.0,,
22245,mark 2020-08-29,2020-08-29T12:23:33.140,43.6682521,-79.4185666,82.0,,,,
22246,mark 2020-08-29,2020-08-29T12:23:33.140,43.6682521,-79.4185666,,2.0,,4.0,78.0
22247,mark 2020-08-29,2020-08-29T12:23:34.389,43.6682521,-79.4185666,82.0,,4.0,,
22248,mark 2020-08-29,2020-08-29T12:23:34.390,43.6682521,-79.4185666,,2.0,,4.0,78.0
22249,mark 2020-08-29,2020-08-29T12:23:34.392,43.6682521,-79.4185666,,,4.0,,
22250,mark 2020-08-29,2020-08-29T12:23:35.139,43.6682521,-79.4185666,82.0,2.0,,,78.0
22251,mark 2020-08-29,2020-08-29T12:23:35.140,43.6682521,-79.4185666,,,,5.0,
22252,mark 2020-08-29,2020-08-29T12:23:35.886,43.6682521,-79.4185666,,,5.0,,
22253,mark 2020-08-29,2020-08-29T12:23:36.140,43.6682521,-79.4185666,82.0,,,,
22254,mark 2020-08-29,2020-08-29T12:23:36.140,43.6682521,-79.4185666,,2.0,,5.0,78.0
22255,mark 2020-08-29,2020-08-29T12:23:36.635,43.6682521,-79.4185666,,,5.0,,
22256,mark 2020-08-29,2020-08-29T12:23:37.140,43.6682521,-79.4185666,82.0,,,,
22257,mark 2020-08-29,2020-08-29T12:23:37.140,43.6682521,-79.4185666,,2.0,,5.0,78.0
22258,mark 2020-08-29,2020-08-29T12:23:37.635,43.6682521,-79.4185666,,,5.0,,
22259,mark 2020-08-29,2020-08-29T12:23:38.140,43.6682521,-79.4185666,82.0,,,,
22260,mark 2020-08-29,2020-08-29T12:23:38.140,43.6682521,-79.4185666,,1.0,,4.0,78.0
22261,mark 2020-08-29,2020-08-29T12:23:38.636,43.6682521,-79.4185666,,,4.0,,
22262,mark 2020-08-29,2020-08-29T12:23:39.139,43.6682511,-79.4185684,82.0,,,,78.0
22263,mark 2020-08-29,2020-08-29T12:23:39.140,43.6682511,-79.4185684,,1.0,,4.0,
22264,mark 2020-08-29,2020-08-29T12:23:39.635,43.6682511,-79.4185684,,,4.0,,
22265,mark 2020-08-29,2020-08-29T12:23:40.139,43.6682511,-79.4185684,82.0,1.0,,,78.0
22266,mark 2020-08-29,2020-08-29T12:23:40.140,43.6682511,-79.4185684,,,,4.0,
22267,mark 2020-08-29,2020-08-29T12:23:40.635,43.6682511,-79.4185684,,,4.0,,
22268,mark 2020-08-29,2020-08-29T12:23:41.139,43.6682511,-79.4185684,82.0,1.0,,,78.0
22269,mark 2020-08-29,2020-08-29T12:23:41.140,43.6682511,-79.4185684,,,,4.0,
22270,mark 2020-08-29,2020-08-29T12:23:41.635,43.6682511,-79.4185684,,,4.0,,
22271,mark 2020-08-29,2020-08-29T12:23:42.139,43.6682511,-79.4185684,82.0,2.0,,,78.0
22272,mark 2020-08-29,2020-08-29T12:23:42.140,43.6682511,-79.4185684,,,,5.0,
22273,mark 2020-08-29,2020-08-29T12:23:42.635,43.6682511,-79.4185684,,,5.0,,
22274,mark 2020-08-29,2020-08-29T12:23:43.139,43.6682511,-79.4185684,82.0,,,,78.0
22275,mark 2020-08-29,2020-08-29T12:23:43.140,43.6682511,-79.4185684,,2.0,,5.0,
22276,mark 2020-08-29,2020-08-29T12:23:43.636,43.6682511,-79.4185684,,,5.0,,
22277,mark 2020-08-29,2020-08-29T12:23:44.139,43.6682486,-79.4185734,82.0,,,,78.0
22278,mark 2020-08-29,2020-08-29T12:23:44.140,43.6682486,-79.4185734,,2.0,,5.0,
22279,mark 2020-08-29,2020-08-29T12:23:44.637,43.6682486,-79.4185734,,,5.0,,
22280,mark 2020-08-29,2020-08-29T12:23:45.140,43.6682486,-79.4185734,82.0,,,,78.0
22281,mark 2020-08-29,2020-08-29T12:23:45.140,43.6682486,-79.4185734,,2.0,,5.0,
22282,mark 2020-08-29,2020-08-29T12:23:45.635,43.6682486,-79.4185734,,,5.0,,
22283,mark 2020-08-29,2020-08-29T12:23:46.139,43.6682486,-79.4185734,82.0,2.0,,,78.0
22284,mark 2020-08-29,2020-08-29T12:23:46.140,43.6682486,-79.4185734,,,,5.0,
22285,mark 2020-08-29,2020-08-29T12:23:46.635,43.6682486,-79.4185734,,,5.0,,
22286,mark 2020-08-29,2020-08-29T12:23:47.139,43.6682486,-79.4185734,82.0,,,,79.0
22287,mark 2020-08-29,2020-08-29T12:23:47.140,43.6682486,-79.4185734,,2.0,,5.0,
22288,mark 2020-08-29,2020-08-29T12:23:47.635,43.6682486,-79.4185734,,,5.0,,
22289,mark 2020-08-29,2020-08-29T12:23:48.139,43.6682486,-79.4185734,82.0,2.0,,,78.0
22290,mark 2020-08-29,2020-08-29T12:23:48.140,43.6682486,-79.4185734,,,,5.0,
22291,mark 2020-08-29,2020-08-29T12:23:48.635,43.6682486,-79.4185734,,,5.0,,
22292,mark 2020-08-29,2020-08-29T12:23:49.139,43.6682486,-79.4185734,82.0,,,,79.0
22293,mark 2020-08-29,2020-08-29T12:23:49.140,43.6682486,-79.4185734,,2.0,,6.0,
22294,mark 2020-08-29,2020-08-29T12:23:49.635,43.6682486,-79.4185734,,,6.0,,
22295,mark 2020-08-29,2020-08-29T12:23:50.139,43.6682487,-79.418573,82.0,,,,78.0
22296,mark 2020-08-29,2020-08-29T12:23:50.140,43.6682487,-79.418573,,2.0,,6.0,
22297,mark 2020-08-29,2020-08-29T12:23:50.635,43.6682487,-79.418573,,,6.0,,
22298,mark 2020-08-29,2020-08-29T12:23:51.139,43.6682487,-79.418573,82.0,3.0,,,78.0
22299,mark 2020-08-29,2020-08-29T12:23:51.140,43.6682487,-79.418573,,,,6.0,
22300,mark 2020-08-29,2020-08-29T12:23:51.635,43.6682487,-79.418573,,,6.0,,
22301,mark 2020-08-29,2020-08-29T12:23:52.139,43.6682487,-79.418573,82.0,,,,79.0
22302,mark 2020-08-29,2020-08-29T12:23:52.140,43.6682487,-79.418573,,2.0,,5.0,
22303,mark 2020-08-29,2020-08-29T12:23:52.635,43.6682487,-79.418573,,,5.0,,
22304,mark 2020-08-29,2020-08-29T12:23:53.139,43.6682487,-79.418573,82.0,,,,79.0
22305,mark 2020-08-29,2020-08-29T12:23:53.140,43.6682487,-79.418573,,2.0,,5.0,
22306,mark 2020-08-29,2020-08-29T12:23:53.635,43.6682487,-79.418573,,,5.0,,
22307,mark 2020-08-29,2020-08-29T12:23:54.140,43.6682487,-79.418573,82.0,,,,
22308,mark 2020-08-29,2020-08-29T12:23:54.140,43.6682487,-79.418573,,2.0,,5.0,79.0
22309,mark 2020-08-29,2020-08-29T12:23:55.390,43.6682487,-79.418573,82.0,,5.0,,
22310,mark 2020-08-29,2020-08-29T12:23:55.391,43.6682487,-79.418573,,2.0,,,79.0
22311,mark 2020-08-29,2020-08-29T12:23:55.392,43.6682487,-79.418573,,,,5.0,
22312,mark 2020-08-29,2020-08-29T12:23:55.393,43.6682487,-79.418573,,,5.0,,
22313,mark 2020-08-29,2020-08-29T12:23:56.139,43.6682485,-79.4185697,82.0,,,,79.0
22314,mark 2020-08-29,2020-08-29T12:23:56.140,43.6682485,-79.4185697,,2.0,,4.0,
22315,mark 2020-08-29,2020-08-29T12:23:56.639,43.6682485,-79.4185697,,,4.0,,
22316,mark 2020-08-29,2020-08-29T12:23:57.139,43.6682485,-79.4185697,82.0,,,,79.0
22317,mark 2020-08-29,2020-08-29T12:23:57.140,43.6682485,-79.4185697,,2.0,,4.0,
22318,mark 2020-08-29,2020-08-29T12:23:57.635,43.6682485,-79.4185697,,,4.0,,
22319,mark 2020-08-29,2020-08-29T12:23:58.139,43.6682485,-79.4185697,82.0,,,,78.0
22320,mark 2020-08-29,2020-08-29T12:23:58.140,43.6682485,-79.4185697,,2.0,,4.0,
22321,mark 2020-08-29,2020-08-29T12:23:58.635,43.6682485,-79.4185697,,,4.0,,
22322,mark 2020-08-29,2020-08-29T12:23:59.139,43.6682485,-79.4185697,82.0,2.0,,,79.0
22323,mark 2020-08-29,2020-08-29T12:23:59.140,43.6682485,-79.4185697,,,,4.0,
22324,mark 2020-08-29,2020-08-29T12:23:59.635,43.6682485,-79.4185697,,,4.0,,
22325,mark 2020-08-29,2020-08-29T12:24:00.139,43.6682485,-79.4185697,82.0,,,,78.0
22326,mark 2020-08-29,2020-08-29T12:24:00.140,43.6682485,-79.4185697,,2.0,,,
22327,mark 2020-08-29,2020-08-29T12:24:00.140,43.6682485,-79.4185697,,,,4.0,
22328,mark 2020-08-29,2020-08-29T12:24:00.635,43.6682485,-79.4185697,,,4.0,,
22329,mark 2020-08-29,2020-08-29T12:24:01.138,43.6682485,-79.4185697,82.0,,,,
22330,mark 2020-08-29,2020-08-29T12:24:01.139,43.6682485,-79.4185697,,2.0,,,78.0
22331,mark 2020-08-29,2020-08-29T12:24:01.140,43.6682485,-79.4185697,,,,4.0,
22332,mark 2020-08-29,2020-08-29T12:24:01.635,43.6682485,-79.4185697,,,4.0,,
22333,mark 2020-08-29,2020-08-29T12:24:02.139,43.6682485,-79.4185697,82.0,2.0,,,78.0
22334,mark 2020-08-29,2020-08-29T12:24:02.140,43.6682485,-79.4185697,,,,4.0,
22335,mark 2020-08-29,2020-08-29T12:24:02.635,43.6682468,-79.4185744,,,4.0,,
22336,mark 2020-08-29,2020-08-29T12:24:03.139,43.6682468,-79.4185744,82.0,3.0,,,79.0
22337,mark 2020-08-29,2020-08-29T12:24:03.140,43.6682468,-79.4185744,,,,4.0,
22338,mark 2020-08-29,2020-08-29T12:24:03.636,43.6682468,-79.4185744,,,4.0,,
22339,mark 2020-08-29,2020-08-29T12:24:04.138,43.6682468,-79.4185744,82.0,,,,
22340,mark 2020-08-29,2020-08-29T12:24:04.139,43.6682468,-79.4185744,,3.0,,,78.0
22341,mark 2020-08-29,2020-08-29T12:24:04.140,43.6682468,-79.4185744,,,,4.0,
22342,mark 2020-08-29,2020-08-29T12:24:04.635,43.6682468,-79.4185744,,,4.0,,
