wavenumber,EPDM,Polystyrene,Polyethylene,Sample: Shopping bag
2147.348,0.1346217,0.03257346,0.000981484,0.02923646
2147.83,0.1346123,0.03255358,0.000971176,0.02924956
2148.312,0.1346067,0.03253524,0.000961433,0.02926457
2148.794,0.1346049,0.03251902,0.000955033,0.02928039
2149.276,0.1346052,0.03250434,0.000953831,0.02929505
2149.758,0.1346046,0.03248929,0.000958399,0.02930581
2150.24,0.1346005,0.03247135,0.000968743,0.02931202
2150.722,0.1345906,0.03244808,0.00098287,0.02931344
2151.205,0.1345752,0.03241875,0.000998857,0.02931192
2151.687,0.1345555,0.03238321,0.001014281,0.02930973
2152.169,0.1345333,0.03234255,0.001027359,0.02930836
2152.651,0.1345114,0.03229818,0.001036375,0.02930911
2153.133,0.1344912,0.03225284,0.001040685,0.02931243
2153.615,0.134473,0.03220829,0.001039644,0.02931811
2154.097,0.1344582,0.03216689,0.001033605,0.02932703
2154.579,0.1344464,0.03213071,0.001023063,0.02933941
2155.062,0.1344381,0.03210125,0.001008661,0.029356
2155.544,0.1344336,0.03207939,0.000991537,0.02937643
2156.026,0.1344325,0.03206409,0.000973691,0.02939936
2156.508,0.1344341,0.03205359,0.000956768,0.02942215
2156.99,0.1344362,0.03204507,0.000942481,0.0294423
2157.472,0.1344374,0.03203529,0.000932481,0.02945766
2157.954,0.1344349,0.03202145,0.00092648,0.02946734
2158.436,0.134428,0.03200217,0.000923553,0.02947208
2158.918,0.1344167,0.0319775,0.000922915,0.02947394
2159.401,0.1344024,0.03194874,0.000922347,0.02947491
2159.883,0.1343866,0.03191811,0.000921136,0.02947677
2160.365,0.1343718,0.03188753,0.000919566,0.02948024
2160.847,0.1343583,0.03185828,0.000918569,0.02948505
2161.329,0.1343466,0.03183101,0.000920151,0.02949081
2161.811,0.1343365,0.03180596,0.000925673,0.02949777
2162.293,0.1343274,0.03178274,0.000936143,0.02950611
2162.775,0.1343198,0.03176128,0.000950559,0.02951684
2163.258,0.1343139,0.03174108,0.000966991,0.02952955
2163.74,0.1343101,0.03172212,0.000982857,0.02954353
2164.222,0.1343084,0.03170405,0.000995143,0.02955707
2164.704,0.1343082,0.03168544,0.001002557,0.02956795
2165.186,0.1343081,0.03166512,0.001004232,0.02957402
2165.668,0.1343066,0.03164212,0.001000957,0.02957505
2166.15,0.1343015,0.03161538,0.00099409,0.02957193
2166.632,0.1342932,0.0315856,0.000985209,0.02956718
2167.115,0.1342814,0.03155335,0.000975967,0.02956264
2167.597,0.134268,0.03152071,0.000967581,0.0295604
2168.079,0.1342541,0.03148953,0.000961421,0.02956171
2168.561,0.1342414,0.03146169,0.000958276,0.02956643
2169.043,0.1342295,0.031438,0.000959155,0.02957427
2169.525,0.1342191,0.03141912,0.00096471,0.02958477
2170.007,0.1342083,0.0314038,0.000974365,0.02959743
2170.489,0.1341976,0.03139152,0.000987191,0.02961187
2170.971,0.1341859,0.03138057,0.00100067,0.02962706
2171.454,0.1341741,0.03136992,0.001012716,0.02964173
2171.936,0.1341627,0.0313591,0.001020881,0.02965477
2172.418,0.1341525,0.03134805,0.001023288,0.02966551
2172.9,0.1341441,0.03133752,0.001019505,0.02967433
2173.382,0.1341373,0.03132772,0.001010533,0.029683
2173.864,0.1341311,0.0313194,0.000998099,0.02969321
2174.346,0.1341252,0.03131272,0.00098393,0.02970694
2174.828,0.1341184,0.03130678,0.000970116,0.02972468
2175.311,0.1341103,0.03130076,0.000957305,0.02974526
2175.792,0.1341,0.03129264,0.00094586,0.02976516
2176.275,0.1340881,0.03128161,0.000935707,0.02978196
2176.757,0.1340744,0.03126789,0.000926633,0.02979354
2177.239,0.1340595,0.0312517,0.00091943,0.0297997
2177.721,0.1340436,0.03123475,0.000914318,0.02980189
2178.203,0.1340277,0.03121921,0.000912309,0.02980358
2178.685,0.1340117,0.03120635,0.000914412,0.0298063
2179.167,0.1339964,0.03119699,0.000921212,0.02981223
2179.649,0.1339826,0.03119023,0.000932565,0.02982054
2180.132,0.1339712,0.03118556,0.000948259,0.02982982
2180.614,0.1339625,0.03118155,0.000966924,0.0298382
2181.096,0.1339568,0.03117702,0.000986825,0.0298442
2181.578,0.1339533,0.03117181,0.001005796,0.02984766
2182.06,0.1339513,0.03116704,0.001021594,0.02984971
2182.542,0.1339487,0.03116347,0.001031757,0.02985079
2183.024,0.1339428,0.03116153,0.001034835,0.02985119
2183.506,0.1339323,0.03116243,0.001029735,0.02985075
2183.989,0.1339155,0.03116557,0.001017035,0.02984898
2184.471,0.1338928,0.03116991,0.000998681,0.02984601
2184.953,0.133866,0.03117439,0.000977134,0.02984296
2185.435,0.1338375,0.03117723,0.000955724,0.02984125
2185.917,0.1338106,0.03117782,0.000937853,0.02984305
2186.399,0.1337872,0.03117542,0.000925845,0.02984934
2186.881,0.1337687,0.03117024,0.000921295,0.02986018
2187.363,0.1337537,0.03116287,0.000924211,0.02987267
2187.845,0.1337405,0.03115432,0.000933145,0.02988412
2188.328,0.1337266,0.03114635,0.00094658,0.02989257
2188.81,0.1337095,0.03113987,0.000962416,0.02989631
2189.292,0.1336883,0.03113631,0.000978911,0.02989646
2189.774,0.1336637,0.03113619,0.000994543,0.02989481
2190.256,0.1336379,0.03113975,0.001008149,0.0298948
2190.738,0.1336134,0.03114585,0.00102002,0.02989831
2191.22,0.1335934,0.03115443,0.001029573,0.02990624
2191.702,0.1335794,0.03116444,0.001037313,0.02991746
2192.185,0.1335716,0.03117542,0.001043096,0.02993049
2192.667,0.1335691,0.03118731,0.001047064,0.02994322
2193.149,0.1335695,0.03120017,0.001048854,0.02995438
2193.631,0.1335699,0.03121387,0.001048247,0.02996292
2194.113,0.1335676,0.03122794,0.001044874,0.02996913
2194.595,0.1335602,0.03124141,0.001038229,0.02997278
2195.077,0.1335464,0.03125263,0.001028815,0.02997404
2195.559,0.1335259,0.03126093,0.001016561,0.02997282
2196.042,0.1335005,0.03126606,0.001002409,0.02996971
2196.524,0.1334721,0.03126879,0.000987815,0.02996533
2197.006,0.1334431,0.03127068,0.000973943,0.02995996
2197.488,0.1334164,0.03127379,0.000962321,0.02995511
2197.97,0.1333937,0.03127982,0.000954193,0.02995116
2198.452,0.133376,0.03128961,0.000950286,0.02994811
2198.934,0.1333622,0.03130235,0.000950968,0.02994521
2199.416,0.1333507,0.03131765,0.000955441,0.02994245
2199.898,0.1333398,0.03133386,0.000963124,0.02993969
2200.381,0.133328,0.03135097,0.000972633,0.02993782
2200.863,0.1333144,0.03136913,0.000982439,0.02993776
2201.345,0.1332996,0.03138898,0.000991446,0.02994048
2201.827,0.133285,0.03141221,0.000998853,0.02994591
2202.309,0.1332718,0.03143884,0.001004364,0.02995276
2202.791,0.1332618,0.03146903,0.001008127,0.02996023
2203.273,0.1332559,0.03150248,0.001010943,0.02996701
2203.755,0.1332544,0.03153767,0.001013321,0.02997244
2204.238,0.1332568,0.03157378,0.001015409,0.02997749
2204.719,0.1332613,0.03160923,0.001016913,0.02998314
2205.202,0.1332663,0.03164401,0.001017249,0.02999135
2205.684,0.1332692,0.03167744,0.001015246,0.03000183
2206.166,0.1332677,0.031709,0.001010464,0.03001367
2206.648,0.1332606,0.03173883,0.001002755,0.03002528
2207.13,0.1332471,0.03176678,0.000992848,0.03003426
2207.612,0.1332283,0.03179367,0.000981548,0.03004021
2208.094,0.1332058,0.03181983,0.000970609,0.03004391
2208.576,0.1331824,0.03184576,0.000961056,0.0300476
2209.059,0.1331605,0.03187201,0.000954135,0.03005416
2209.541,0.1331418,0.03189857,0.000949992,0.03006502
2210.023,0.1331271,0.03192446,0.000949803,0.03008042
2210.505,0.1331157,0.03194921,0.000952984,0.03009794
2210.987,0.1331063,0.03197141,0.000960415,0.03011554
2211.469,0.1330977,0.03199163,0.000971735,0.03013088
2211.951,0.1330892,0.03201013,0.00098709,0.03014342
2212.433,0.1330805,0.03202847,0.001004946,0.03015446
2212.916,0.1330723,0.03204743,0.001023909,0.03016625
2213.398,0.1330653,0.03206737,0.001041195,0.03018046
2213.88,0.1330598,0.03208726,0.00105394,0.03019802
2214.362,0.1330548,0.03210486,0.001060232,0.03021716
2214.844,0.1330498,0.03211853,0.001058894,0.03023616
2215.326,0.1330439,0.03212719,0.001049919,0.03025266
2215.808,0.1330371,0.0321316,0.001035434,0.03026637
2216.29,0.13303,0.03213457,0.001017859,0.03027826
2216.772,0.1330238,0.03213936,0.001000276,0.03029076
2217.255,0.1330204,0.03214954,0.000985479,0.0303069
2217.737,0.1330199,0.03216663,0.000975304,0.03032828
2218.219,0.1330227,0.03218997,0.000969831,0.03035451
2218.701,0.133027,0.03221703,0.000969502,0.03038455
2219.183,0.1330313,0.03224402,0.000973216,0.03041544
2219.665,0.1330334,0.03226769,0.000978993,0.03044573
2220.147,0.1330328,0.03228694,0.000986611,0.03047398
2220.629,0.1330295,0.03230126,0.00099438,0.0305005
2221.112,0.1330251,0.03231314,0.001002227,0.03052565
2221.594,0.1330211,0.03232427,0.00101015,0.03054937
2222.076,0.1330185,0.03233623,0.001018077,0.03057105
2222.558,0.1330176,0.03234918,0.001026965,0.0305884
2223.04,0.1330179,0.03236283,0.001036668,0.03060028
2223.522,0.1330185,0.03237594,0.001046965,0.03060593
2224.004,0.1330186,0.0323883,0.001057266,0.0306058
2224.486,0.1330179,0.03239989,0.001066761,0.03060163
2224.969,0.1330166,0.03241171,0.001074269,0.03059616
2225.451,0.1330155,0.03242506,0.001078979,0.03059107
2225.933,0.1330145,0.03244017,0.001081331,0.03058757
2226.415,0.1330136,0.03245705,0.001081469,0.03058537
2226.897,0.1330122,0.03247498,0.001080796,0.03058384
2227.379,0.1330094,0.03249247,0.001080271,0.03058246
2227.861,0.133004,0.03250874,0.001080853,0.03058093
2228.343,0.1329963,0.03252387,0.001083061,0.03058
2228.825,0.1329867,0.03253801,0.001086302,0.03058052
2229.308,0.1329763,0.03255215,0.001089473,0.03058302
2229.79,0.1329657,0.03256752,0.001091683,0.03058735
2230.272,0.1329554,0.03258358,0.001091531,0.03059289
2230.754,0.1329448,0.03259995,0.001088273,0.03059737
2231.236,0.1329331,0.03261609,0.001082056,0.03059994
2231.718,0.1329186,0.03263048,0.0010731,0.03059922
2232.2,0.1329005,0.03264258,0.001062291,0.03059545
2232.682,0.1328785,0.03265215,0.00105022,0.03058908
2233.165,0.1328543,0.03265952,0.001038071,0.0305811
2233.646,0.132829,0.03266465,0.001026582,0.03057251
2234.129,0.1328054,0.03266902,0.001016644,0.03056512
2234.611,0.132785,0.03267316,0.001009367,0.03056041
2235.093,0.1327686,0.03267768,0.001005939,0.03056066
2235.575,0.1327559,0.03268328,0.001007029,0.03056687
2236.057,0.1327452,0.0326907,0.001013231,0.03057996
2236.539,0.1327354,0.03270128,0.00102455,0.03059971
2237.021,0.1327251,0.03271585,0.001039803,0.03062474
2237.503,0.1327134,0.03273432,0.001058029,0.03065223
2237.986,0.132701,0.03275686,0.001077597,0.03067964
2238.468,0.1326893,0.03278256,0.001097027,0.03070547
2238.95,0.1326802,0.03281072,0.001114982,0.03072939
2239.432,0.132675,0.03284043,0.001131311,0.03075247
2239.914,0.1326744,0.03287122,0.001145199,0.03077655
2240.396,0.1326784,0.03290279,0.001157459,0.03080326
2240.878,0.1326852,0.03293522,0.001168389,0.03083265
2241.36,0.1326934,0.03296873,0.001178283,0.03086427
2241.843,0.1327009,0.03300302,0.001186695,0.0308959
2242.325,0.1327074,0.0330381,0.001194221,0.03092525
2242.807,0.1327125,0.03307327,0.001198924,0.03095138
2243.289,0.1327162,0.03310798,0.001200656,0.03097323
2243.771,0.1327197,0.03314209,0.001198894,0.03099163
2244.253,0.132722,0.03317537,0.001193932,0.03100735
2244.735,0.1327237,0.03320774,0.001187109,0.03102146
2245.217,0.1327228,0.0332395,0.001180134,0.0310338
2245.699,0.1327193,0.03327135,0.001175166,0.03104515
2246.182,0.1327126,0.03330367,0.001174663,0.03105612
2246.664,0.1327033,0.0333364,0.001179371,0.03106709
2247.146,0.1326928,0.03337013,0.001189221,0.0310796
2247.628,0.1326829,0.03340411,0.001203096,0.03109495
2248.11,0.1326752,0.0334381,0.001218544,0.03111331
2248.592,0.1326702,0.03347094,0.001234148,0.0311336
2249.074,0.1326684,0.03350218,0.001246999,0.03115404
2249.556,0.1326685,0.0335315,0.00125695,0.0311718
2250.039,0.1326691,0.03355898,0.001262877,0.03118549
2250.521,0.1326698,0.03358554,0.001265675,0.0311941
2251.003,0.1326694,0.03361219,0.001265863,0.03119862
2251.485,0.1326683,0.03364039,0.00126396,0.03120122
2251.967,0.1326663,0.03367076,0.001260566,0.03120459
2252.449,0.1326638,0.03370308,0.001256497,0.03121081
2252.931,0.1326617,0.03373687,0.001252129,0.03122119
2253.413,0.1326595,0.03377122,0.001248357,0.03123604
2253.896,0.1326571,0.03380449,0.001245927,0.0312546
2254.378,0.1326547,0.0338367,0.001244916,0.03127655
2254.86,0.1326521,0.03386714,0.001246595,0.03130152
2255.342,0.1326493,0.03389674,0.001250069,0.03132851
2255.824,0.1326465,0.03392588,0.001255489,0.03135643
2256.306,0.1326432,0.03395473,0.001262332,0.03138443
2256.788,0.1326402,0.03398319,0.001269926,0.03141021
2257.27,0.1326364,0.03401043,0.001277747,0.03143121
2257.752,0.1326326,0.03403559,0.001285124,0.03144665
2258.235,0.1326285,0.03405819,0.001291681,0.0314563
2258.717,0.1326241,0.03407809,0.001296293,0.03146101
2259.199,0.1326198,0.03409621,0.001299111,0.03146324
2259.681,0.1326152,0.03411372,0.001299009,0.03146562
2260.163,0.1326105,0.03413225,0.00129726,0.03147064
2260.645,0.1326048,0.03415271,0.001294011,0.03147905
2261.127,0.1325978,0.03417551,0.001290911,0.03149126
2261.609,0.1325891,0.03419979,0.001288859,0.03150656
2262.092,0.1325792,0.03422548,0.001288306,0.03152389
2262.573,0.1325677,0.03425015,0.001288428,0.03154182
2263.056,0.1325561,0.03427321,0.001287574,0.03155946
2263.538,0.1325437,0.03429271,0.00128372,0.03157556
2264.02,0.1325318,0.03430887,0.001275663,0.03158996
2264.502,0.1325197,0.03432006,0.001262723,0.03160133
2264.984,0.1325084,0.03432737,0.001246702,0.03161046
2265.466,0.1324982,0.03433102,0.001230222,0.0316182
2265.948,0.1324899,0.03433226,0.001216966,0.03162617
2266.43,0.132484,0.03433202,0.001209939,0.0316363
2266.913,0.1324818,0.03433163,0.001211172,0.0316504
2267.395,0.1324826,0.03433193,0.001219245,0.03166916
2267.877,0.1324854,0.03433316,0.001233332,0.03169227
2268.359,0.132489,0.03433493,0.001249307,0.03171833
2268.841,0.1324915,0.03433725,0.00126416,0.03174596
2269.323,0.1324915,0.03434034,0.001275635,0.03177375
2269.805,0.1324883,0.03434382,0.001282753,0.03180077
2270.287,0.1324814,0.03434831,0.001285659,0.03182656
2270.77,0.1324711,0.03435389,0.001285859,0.0318508
2271.252,0.132459,0.03436142,0.001285306,0.03187296
2271.734,0.1324452,0.03437027,0.001284827,0.0318913
2272.216,0.1324311,0.03438037,0.001286458,0.0319053
2272.698,0.1324174,0.03439016,0.001290273,0.03191402
2273.18,0.1324056,0.03440003,0.001296878,0.03191838
2273.662,0.1323967,0.03440897,0.001306349,0.03192071
2274.144,0.132391,0.03441727,0.001318311,0.03192359
2274.626,0.1323889,0.03442598,0.001331938,0.03193059
2275.109,0.1323884,0.03443515,0.001346701,0.03194234
2275.591,0.132388,0.03444588,0.001361849,0.03195893
2276.073,0.1323847,0.03445832,0.001376475,0.03197807
2276.555,0.1323771,0.03447266,0.001388918,0.03199732
2277.037,0.1323642,0.03448926,0.001398199,0.03201453
2277.519,0.1323487,0.03450867,0.001404161,0.03202958
2278.001,0.1323328,0.03453137,0.001405822,0.03204314
2278.483,0.1323204,0.03455713,0.00140318,0.03205686
2278.966,0.1323142,0.03458579,0.001396986,0.03207207
2279.448,0.1323155,0.03461673,0.001387617,0.03208838
2279.93,0.1323225,0.03464744,0.001376883,0.03210405
2280.412,0.1323321,0.03467644,0.001365844,0.0321174
2280.894,0.1323411,0.03470248,0.001356161,0.03212622
2281.376,0.1323465,0.03472469,0.001349951,0.03213106
2281.858,0.1323467,0.03474283,0.001348201,0.03213238
2282.34,0.1323421,0.03475824,0.001351443,0.03213331
2282.823,0.1323341,0.03477107,0.001359983,0.03213588
2283.305,0.1323245,0.03478194,0.00137322,0.03214196
2283.787,0.132315,0.03479116,0.001389942,0.03215187
2284.269,0.1323059,0.03479827,0.001407961,0.03216445
2284.751,0.1322975,0.03480389,0.001425531,0.0321789
2285.233,0.1322894,0.03480818,0.001440006,0.03219445
2285.715,0.1322818,0.03481262,0.001449637,0.03221173
2286.197,0.1322748,0.03481863,0.001453892,0.03223221
2286.679,0.1322692,0.03482754,0.001452617,0.03225608
2287.162,0.1322652,0.03483951,0.001447095,0.0322837
2287.644,0.1322629,0.03485384,0.001440586,0.03231345
2288.126,0.1322622,0.03486905,0.001435514,0.0323429
2288.608,0.1322618,0.03488267,0.001434841,0.03236922
2289.09,0.1322612,0.03489332,0.001440086,0.03239116
2289.572,0.1322597,0.0348998,0.00145019,0.03240793
2290.054,0.132257,0.03490173,0.001462651,0.03242056
2290.536,0.1322527,0.03489886,0.001473523,0.03242997
2291.019,0.1322463,0.03489064,0.001478402,0.03243726
2291.5,0.1322374,0.03487604,0.001474319,0.03244252
2291.983,0.1322258,0.03485491,0.001460587,0.03244543
2292.465,0.1322119,0.03482677,0.001438796,0.03244574
2292.947,0.1321964,0.03479223,0.001412435,0.03244338
2293.429,0.1321815,0.03475367,0.001386445,0.03243976
2293.911,0.1321702,0.03471494,0.001365007,0.03243684
2294.393,0.1321643,0.03467917,0.001351391,0.03243659
2294.875,0.1321657,0.03464993,0.001346746,0.03244065
2295.357,0.1321744,0.03462877,0.001350998,0.03244983
2295.84,0.1321888,0.0346155,0.00136271,0.03246364
2296.322,0.1322068,0.03460875,0.001378993,0.03248131
2296.804,0.1322252,0.03460624,0.001398174,0.03250283
2297.286,0.1322416,0.03460594,0.001417518,0.03252773
2297.768,0.1322547,0.03460642,0.001436184,0.03255619
2298.25,0.1322637,0.0346073,0.001452269,0.03258765
2298.732,0.1322688,0.03460722,0.001465542,0.03262132
2299.214,0.1322712,0.03460644,0.001475085,0.03265469
2299.697,0.132271,0.03460407,0.001480671,0.03268468
2300.179,0.1322696,0.03459894,0.001482903,0.0327087
2300.661,0.1322669,0.03459072,0.001482239,0.03272478
2301.143,0.1322639,0.03457855,0.001479592,0.03273249
2301.625,0.1322606,0.03456417,0.001476028,0.0327336
2302.107,0.1322575,0.03454827,0.001472235,0.03273061
2302.589,0.132254,0.03453261,0.001468744,0.03272651
2303.071,0.1322497,0.03451835,0.001466245,0.0327235
2303.553,0.1322445,0.03450669,0.001464509,0.03272372
2304.036,0.1322372,0.03449732,0.001463917,0.03272726
2304.518,0.1322287,0.03449039,0.001464624,0.03273427
2305,0.1322181,0.03448536,0.001466553,0.03274387
2305.482,0.1322068,0.03448269,0.001471235,0.03275491
2305.964,0.1321945,0.03448231,0.001478212,0.03276571
2306.446,0.1321819,0.03448484,0.001488325,0.0327754
2306.928,0.1321684,0.03448984,0.001500737,0.0327828
2307.41,0.1321544,0.03449737,0.001514683,0.03278831
2307.893,0.13214,0.03450687,0.001528484,0.03279248
2308.375,0.1321265,0.03451693,0.001539536,0.03279735
2308.857,0.132116,0.03452754,0.001545311,0.03280523
2309.339,0.1321103,0.03453816,0.001544583,0.03281809
2309.821,0.1321117,0.03454925,0.001536581,0.03283657
2310.303,0.13212,0.03456026,0.001522068,0.03285955
2310.785,0.132134,0.03457135,0.001503796,0.03288484
2311.267,0.132151,0.03458213,0.00148475,0.03290983
2311.75,0.1321675,0.03459205,0.00146792,0.03293276
2312.232,0.1321805,0.03460005,0.001456063,0.03295214
2312.714,0.1321882,0.03460592,0.001449951,0.03296891
2313.196,0.132191,0.03460988,0.001449433,0.03298433
2313.678,0.1321905,0.03461265,0.001453209,0.033
2314.16,0.1321887,0.03461534,0.001459518,0.03301663
2314.642,0.1321879,0.03461961,0.001467133,0.03303412
2315.124,0.1321882,0.03462667,0.001475443,0.03305234
2315.606,0.1321892,0.03463793,0.001484369,0.03307025
2316.089,0.1321901,0.03465388,0.001493454,0.03308831
2316.571,0.1321883,0.03467523,0.001502389,0.03310734
2317.053,0.1321838,0.03470168,0.001509638,0.03312819
2317.535,0.1321767,0.03473251,0.001513972,0.03315119
2318.017,0.1321678,0.03476636,0.001513927,0.03317547
2318.499,0.1321588,0.03480135,0.001509581,0.03319912
2318.981,0.1321516,0.03483516,0.001501236,0.03322001
2319.463,0.1321468,0.03486658,0.001490196,0.03323581
2319.946,0.1321453,0.034895,0.001478845,0.03324685
2320.427,0.1321466,0.03492,0.001468104,0.03325344
2320.91,0.1321504,0.03494341,0.00145836,0.03325908
2321.392,0.1321561,0.03496708,0.001449997,0.03326631
2321.874,0.1321632,0.0349925,0.001441707,0.03327727
2322.356,0.132171,0.03502016,0.001433414,0.03329229
2322.838,0.1321797,0.03505062,0.00142581,0.03331177
2323.32,0.1321886,0.03508252,0.001420745,0.03333396
2323.802,0.132198,0.03511404,0.001420221,0.03335823
2324.284,0.1322079,0.03514325,0.001426244,0.03338362
2324.767,0.1322187,0.03516889,0.00143959,0.033411
2325.249,0.13223,0.03519046,0.001458797,0.03343967
2325.731,0.1322425,0.03520852,0.001481405,0.03346963
2326.213,0.1322548,0.03522365,0.001503483,0.03349887
2326.695,0.1322667,0.03523726,0.001522563,0.03352566
2327.177,0.1322765,0.03525086,0.001536484,0.03354736
2327.659,0.1322828,0.03526527,0.001545241,0.03356323
2328.141,0.1322848,0.03528144,0.001549681,0.03357306
2328.624,0.1322828,0.03530009,0.0015515,0.03357809
2329.106,0.1322769,0.03532075,0.001551774,0.03357995
2329.588,0.132269,0.03534349,0.001550892,0.03358091
2330.07,0.1322608,0.03536767,0.001547768,0.03358171
2330.552,0.1322533,0.03539194,0.001541632,0.03358267
2331.034,0.1322484,0.03541606,0.001531399,0.03358443
2331.516,0.1322467,0.03543859,0.001517065,0.03358674
2331.998,0.132248,0.03545919,0.001499095,0.03359025
2332.48,0.1322521,0.03547782,0.001479029,0.03359529
2332.963,0.1322581,0.03549484,0.001458416,0.03360295
2333.445,0.1322657,0.03551186,0.001439109,0.03361357
2333.927,0.1322747,0.03552897,0.001423506,0.03362666
2334.409,0.1322848,0.0355472,0.001413158,0.03364129
2334.891,0.1322957,0.03556616,0.001409073,0.03365616
2335.373,0.1323071,0.03558521,0.001411721,0.03366998
2335.855,0.1323182,0.03560305,0.001420639,0.03368213
2336.337,0.1323281,0.03561922,0.001433742,0.03369221
2336.82,0.132336,0.03563411,0.001449174,0.033701
2337.302,0.1323413,0.0356494,0.001464302,0.03370875
2337.784,0.1323436,0.03566758,0.001477423,0.03371603
2338.266,0.1323435,0.03569083,0.001487528,0.03372314
2338.748,0.1323411,0.03572002,0.001494846,0.03372969
2339.23,0.1323381,0.03575484,0.001500927,0.03373617
2339.712,0.1323345,0.03579224,0.001506235,0.03374144
2340.194,0.1323307,0.03582902,0.001510693,0.03374614
2340.677,0.1323262,0.03586099,0.001513833,0.03374949
2341.159,0.1323195,0.03588629,0.001514571,0.03375171
2341.641,0.1323094,0.03590517,0.001511816,0.03375345
2342.123,0.1322947,0.03592149,0.001505101,0.03375526
2342.605,0.1322753,0.03593837,0.00149489,0.03375844
2343.087,0.1322515,0.03595751,0.001483122,0.03376354
2343.569,0.1322244,0.03597802,0.001471971,0.03377024
2344.051,0.1321968,0.03599765,0.001463924,0.03377719
2344.533,0.1321711,0.03601601,0.001459213,0.03378198
2345.016,0.132149,0.03603516,0.001456599,0.03378265
2345.498,0.1321324,0.03605811,0.001454683,0.03377811
2345.98,0.1321222,0.03608735,0.001451135,0.0337689
2346.462,0.1321176,0.03612215,0.001445487,0.03375688
2346.944,0.1321172,0.03616092,0.001438046,0.03374444
2347.426,0.1321185,0.0362009,0.001430525,0.03373441
2347.908,0.1321185,0.03623977,0.00142339,0.03372831
2348.39,0.1321141,0.03627624,0.001417965,0.03372599
2348.873,0.1321034,0.0363099,0.001414639,0.03372688
2349.354,0.1320856,0.03634211,0.00141318,0.03372873
2349.837,0.1320627,0.03637401,0.001412577,0.03372905
2350.319,0.1320378,0.03640699,0.001412052,0.03372591
2350.801,0.1320151,0.03644093,0.001410592,0.03371786
2351.283,0.1319987,0.03647351,0.001407808,0.03370553
2351.765,0.1319909,0.03650158,0.001403852,0.03369021
2352.247,0.1319917,0.03652312,0.001399507,0.03367504
2352.729,0.1319991,0.03653893,0.001397185,0.03366326
2353.211,0.1320094,0.03655248,0.001397671,0.03365589
2353.694,0.132019,0.03656894,0.001401043,0.03365311
2354.176,0.1320248,0.03659123,0.001405898,0.03365284
2354.658,0.132026,0.03661991,0.00141138,0.03365279
2355.14,0.1320236,0.03665296,0.001416473,0.03365178
2355.622,0.132019,0.03668627,0.001421179,0.03364963
2356.104,0.1320143,0.03671781,0.001425419,0.03364757
2356.586,0.1320108,0.03674621,0.001428254,0.03364703
2357.068,0.1320086,0.0367721,0.001428279,0.03364866
2357.551,0.1320081,0.03679824,0.001423226,0.03365231
2358.033,0.1320089,0.03682618,0.001415359,0.03365694
2358.515,0.1320114,0.03685575,0.001408817,0.03366236
2358.997,0.1320163,0.03688531,0.001409073,0.03366795
2359.479,0.1320243,0.03691263,0.001418008,0.03367443
2359.961,0.1320346,0.03693542,0.001430386,0.03368245
2360.443,0.1320455,0.03695521,0.001439877,0.03369223
2360.925,0.1320549,0.03697605,0.001443035,0.03370373
2361.407,0.1320595,0.03700129,0.001441734,0.0337161
2361.89,0.1320575,0.03703083,0.001441528,0.03372849
2362.372,0.1320483,0.03706282,0.001446097,0.03373853
2362.854,0.1320325,0.03709489,0.001458342,0.03374485
2363.336,0.1320126,0.03712609,0.001475134,0.03374704
2363.818,0.1319911,0.037156,0.001492324,0.0337447
2364.3,0.1319699,0.03718558,0.001504352,0.03373879
2364.782,0.1319499,0.03721518,0.001509252,0.03373109
2365.264,0.1319307,0.03724438,0.001506944,0.03372274
2365.747,0.1319116,0.03727221,0.001499617,0.03371487
2366.229,0.1318926,0.03729827,0.001491662,0.03370887
2366.711,0.131873,0.03732222,0.001485899,0.0337056
2367.193,0.1318537,0.03734462,0.001484839,0.03370655
2367.675,0.1318355,0.03736736,0.001489115,0.03371326
2368.157,0.1318181,0.03739027,0.001497237,0.03372563
2368.639,0.1318009,0.0374135,0.001506699,0.03374272
2369.121,0.1317833,0.03743642,0.001514908,0.03376256
2369.604,0.1317648,0.03745797,0.001519664,0.03378323
2370.086,0.1317458,0.03747756,0.001520261,0.03380276
2370.568,0.1317278,0.03749682,0.001516537,0.03382075
2371.05,0.1317135,0.03751692,0.001510376,0.03383746
2371.532,0.131705,0.03754061,0.00150437,0.033854
2372.014,0.1317027,0.03756861,0.001500955,0.03387071
2372.496,0.1317054,0.03760095,0.001501471,0.03388718
2372.978,0.1317106,0.03763608,0.001506232,0.03390235
2373.46,0.1317142,0.0376704,0.001515715,0.0339147
2373.943,0.1317131,0.03770081,0.001528349,0.03392329
2374.425,0.1317058,0.03772479,0.001543427,0.03392798
2374.907,0.1316923,0.03774142,0.001559535,0.03393015
2375.389,0.1316747,0.03775113,0.001575806,0.03393168
2375.871,0.1316552,0.03775667,0.001591298,0.03393425
2376.353,0.1316363,0.03776,0.001604827,0.03393885
2376.835,0.1316192,0.03776407,0.001615526,0.03394623
2377.317,0.1316047,0.03777051,0.001621897,0.03395507
2377.8,0.1315924,0.0377798,0.00162228,0.03396472
2378.281,0.1315819,0.03779138,0.001616754,0.03397389
2378.764,0.1315726,0.03780443,0.001604604,0.03398281
2379.246,0.1315644,0.03781717,0.001587717,0.03399117
2379.728,0.1315567,0.0378277,0.001568222,0.0339996
