wavenumber,EPDM,Neoprene,Mylar,PTFE,PVC,Polystyrene,Polyethylene,Sample: eyeglass bag,Sample: Gloves (KC500),Sample: Shopping bag
2971.767,0.1856049,0.1788998,0.0451971,-0.004048205,0.1147816,0.07802162,0.009557091,0.05369442,0.09336513,0.05190176
2972.249,0.1814534,0.1768928,0.0445918,-0.004044248,0.1109818,0.07729242,0.009323122,0.05367161,0.09283134,0.05147022
2972.731,0.1774715,0.1750043,0.04394941,-0.004033318,0.1072683,0.07652704,0.009097918,0.05370363,0.09232206,0.0510721
2973.214,0.1736668,0.1732331,0.04326902,-0.004020518,0.1036352,0.07573795,0.00887733,0.05375054,0.09183693,0.05069815
2973.696,0.1700454,0.1715791,0.04254479,-0.004009383,0.1000742,0.07493856,0.008659576,0.05376276,0.09137765,0.05033793
2974.178,0.1666083,0.1700393,0.04176852,-0.00400512,0.09657582,0.0741394,0.008443568,0.05369082,0.09094574,0.04998095
2974.66,0.1633522,0.1686076,0.0409361,-0.004010978,0.09313341,0.07334988,0.008229208,0.05349836,0.09054252,0.04961824
2975.142,0.1602679,0.1672719,0.04005037,-0.004029611,0.08974402,0.07257781,0.008017287,0.05317172,0.09016645,0.04924496
2975.624,0.1573434,0.1660158,0.03912392,-0.004060438,0.08641119,0.0718291,0.007808398,0.05272354,0.08981512,0.04886245
2976.106,0.1545627,0.1648174,0.0381765,-0.00410307,0.0831407,0.0711059,0.007601846,0.05218832,0.08948099,0.04847441
2976.588,0.1519121,0.1636551,0.03723323,-0.004154562,0.0799422,0.07041016,0.007396055,0.05161557,0.0891574,0.04809004
2977.071,0.1493808,0.1625107,0.03631866,-0.004211673,0.07682401,0.06974114,0.007190824,0.05105655,0.0888376,0.04771816
2977.553,0.1469619,0.1613735,0.0354522,-0.004270569,0.0737928,0.06909796,0.006984371,0.05055145,0.08851831,0.04736693
2978.035,0.1446536,0.1602415,0.03464473,-0.004328695,0.07084998,0.06847851,0.006778876,0.05012444,0.08819867,0.04704076
2978.517,0.1424595,0.1591233,0.03390011,-0.004380935,0.06799615,0.06788288,0.006577301,0.04978246,0.08788291,0.04674209
2978.999,0.1403848,0.1580323,0.03321453,-0.00442483,0.06522735,0.06731074,0.00638568,0.04951799,0.08757645,0.04646979
2979.481,0.1384347,0.1569853,0.03258134,-0.004458111,0.06254071,0.06676383,0.006210439,0.04931586,0.08728591,0.04622212
2979.963,0.1366125,0.1559968,0.03199227,-0.004479299,0.05993459,0.06624368,0.006056817,0.04915994,0.08701497,0.04599754
2980.445,0.1349175,0.1550775,0.03143991,-0.004489963,0.05740847,0.06575215,0.005927391,0.0490368,0.08676491,0.04579543
2980.927,0.1333447,0.1542317,0.03091907,-0.004491969,0.05496543,0.06528974,0.005820285,0.04893805,0.0865333,0.04561406
2981.41,0.1318864,0.1534589,0.03042437,-0.00448925,0.05260792,0.0648556,0.005731846,0.04885692,0.08631603,0.0454524
2981.892,0.1305329,0.1527561,0.02995245,-0.00448525,0.05033932,0.06444711,0.005654955,0.04879013,0.08610842,0.04530872
2982.374,0.1292745,0.1521182,0.02950037,-0.004482135,0.04816053,0.06406105,0.005583288,0.04873326,0.08590638,0.04517974
2982.856,0.1281021,0.1515397,0.02906538,-0.004482071,0.04606984,0.06369253,0.0055118,0.04868204,0.08570769,0.04506198
2983.338,0.127009,0.1510163,0.02864768,-0.00448516,0.04406387,0.06333905,0.005436829,0.04863418,0.08551256,0.0449527
2983.82,0.1259889,0.1505443,0.02824746,-0.004491501,0.04213749,0.06299718,0.005356892,0.04858784,0.08532055,0.04484932
2984.302,0.1250371,0.150121,0.02786713,-0.004500701,0.04028588,0.0626667,0.005271985,0.04854394,0.08513263,0.04475195
2984.784,0.1241487,0.1497427,0.02750863,-0.004512959,0.03850419,0.06234742,0.005182506,0.04850538,0.08494765,0.0446605
2985.267,0.1233186,0.1494053,0.02717101,-0.004530839,0.03678931,0.06203963,0.005088847,0.04847287,0.08476178,0.04457548
2985.749,0.1225429,0.1491061,0.02685357,-0.00455316,0.03514069,0.0617455,0.004992788,0.04844813,0.08457333,0.04449779
2986.231,0.1218178,0.1488407,0.02655298,-0.004579728,0.03355914,0.06146464,0.004895221,0.04842987,0.08437905,0.04442808
2986.713,0.1211405,0.1486043,0.02626588,-0.004608868,0.03204586,0.06119836,0.004800699,0.04841735,0.08417872,0.04436602
2987.195,0.1205091,0.1483911,0.02599018,-0.004637326,0.03060208,0.06094628,0.004712788,0.04840935,0.08397444,0.04431153
2987.677,0.1199211,0.1481938,0.02572443,-0.004660367,0.02922747,0.06070837,0.00463446,0.04840647,0.0837696,0.04426459
2988.159,0.1193732,0.1480045,0.02546926,-0.004676607,0.02792035,0.06048402,0.004568985,0.04840955,0.08356822,0.044224
2988.641,0.1188622,0.1478149,0.02522678,-0.004685157,0.02667731,0.06027311,0.004516665,0.04842024,0.08337303,0.04418882
2989.124,0.1183827,0.1476186,0.02499729,-0.004687788,0.02549455,0.06007505,0.004475621,0.04843824,0.0831833,0.04415609
2989.605,0.1179296,0.1474118,0.0247813,-0.004687754,0.0243676,0.05988939,0.004443186,0.04846116,0.08299712,0.04412314
2990.088,0.1174991,0.1471944,0.02457759,-0.004689596,0.02329272,0.0597148,0.004416289,0.04848419,0.08280911,0.04408659
2990.57,0.117089,0.1469706,0.02438536,-0.004693907,0.02226777,0.05955169,0.004392555,0.04850384,0.08261579,0.04404541
2991.052,0.1166982,0.1467458,0.02420248,-0.004702365,0.02129026,0.05939809,0.004371986,0.04851557,0.08241452,0.04399962
2991.534,0.1163274,0.1465272,0.02402967,-0.004712309,0.02035877,0.05925329,0.00435458,0.04851927,0.08220582,0.04395185
2992.016,0.1159768,0.1463203,0.02386692,-0.004720871,0.01947234,0.05911602,0.004340542,0.04851711,0.08199434,0.04390591
2992.498,0.1156472,0.1461289,0.02371606,-0.004725781,0.01862908,0.05898504,0.004328978,0.04851381,0.08178547,0.04386643
2992.98,0.1153378,0.1459549,0.02357698,-0.004725852,0.01782723,0.05885924,0.004317211,0.04851288,0.08158461,0.04383678
2993.462,0.1150461,0.1457977,0.02344695,-0.00472177,0.01706439,0.05873744,0.004300781,0.04851575,0.08139561,0.04381778
2993.945,0.1147714,0.1456578,0.02332418,-0.004715018,0.01634034,0.05862081,0.004274622,0.04852315,0.08122033,0.04380965
2994.427,0.1145124,0.1455353,0.02320481,-0.004706979,0.01565401,0.05850964,0.004235857,0.04853158,0.08105736,0.04380891
2994.909,0.1142696,0.1454311,0.02308601,-0.004698542,0.01500548,0.05840666,0.004184083,0.04853775,0.08090483,0.0438132
2995.391,0.1140449,0.1453472,0.02296627,-0.0046902,0.01439378,0.05831246,0.004121477,0.0485402,0.08076037,0.0438187
2995.873,0.1138401,0.1452846,0.0228452,-0.004682647,0.01381739,0.058228,0.004052801,0.04853823,0.08062275,0.04382288
2996.355,0.1136573,0.1452438,0.02272521,-0.004674892,0.01327297,0.05815234,0.003984801,0.04853429,0.08049199,0.04382337
2996.837,0.1134972,0.1452236,0.02260782,-0.004668521,0.01275598,0.05808341,0.003922541,0.04853087,0.08036783,0.04381912
2997.319,0.1133593,0.1452217,0.02249525,-0.004664621,0.01226259,0.05801757,0.003870291,0.04853022,0.08025135,0.04380953
2997.802,0.1132423,0.1452353,0.02238852,-0.004664184,0.01178917,0.05795317,0.003829145,0.0485338,0.08014268,0.04379562
2998.284,0.1131434,0.1452602,0.02228832,-0.004668101,0.01133391,0.05788812,0.003798614,0.0485415,0.08004167,0.04377934
2998.766,0.1130599,0.1452939,0.02219518,-0.004674496,0.0108973,0.05782306,0.003776416,0.04855333,0.079949,0.04376511
2999.248,0.1129884,0.1453327,0.02210899,-0.00468099,0.01048103,0.05775983,0.003760172,0.04856866,0.07986452,0.04375713
2999.73,0.112926,0.1453743,0.02202975,-0.004684813,0.0100853,0.05770024,0.003747399,0.04858814,0.07979019,0.04375955
3000.212,0.112871,0.1454163,0.02195736,-0.004683486,0.009710193,0.05764654,0.003736709,0.04861276,0.07972819,0.04377408
3000.694,0.1128203,0.1454565,0.02188941,-0.004677601,0.009353098,0.05759876,0.003728301,0.04864194,0.07967917,0.04379891
3001.176,0.1127716,0.1454931,0.02182304,-0.004668939,0.009008703,0.05755573,0.003722275,0.0486737,0.07964292,0.04382949
3001.658,0.1127249,0.1455269,0.02175677,-0.004661166,0.008672999,0.05751623,0.00371943,0.04870495,0.07961681,0.04385968
3002.141,0.1126805,0.1455594,0.02168926,-0.004656464,0.00834228,0.05747869,0.003720759,0.04873271,0.07959714,0.04388329
3002.623,0.1126389,0.1455929,0.02162032,-0.00465741,0.008014642,0.05744248,0.003727557,0.04875375,0.07957841,0.04389682
3003.105,0.1126017,0.1456309,0.02155277,-0.004661528,0.007691484,0.05740813,0.003738634,0.04876757,0.07955585,0.04389933
3003.587,0.1125693,0.1456757,0.02148965,-0.004667433,0.007376211,0.05737803,0.003753792,0.04877695,0.07952684,0.04389506
3004.069,0.112541,0.1457278,0.0214336,-0.004670662,0.007071221,0.05735334,0.003770349,0.04878622,0.07949168,0.04388873
3004.551,0.1125145,0.1457859,0.02138432,-0.004670817,0.006778614,0.05733352,0.003786613,0.04879861,0.07945102,0.04388507
3005.033,0.1124873,0.1458462,0.02133987,-0.004668391,0.006498585,0.05731774,0.003800094,0.04881645,0.07940777,0.04388788
3005.515,0.1124568,0.1459045,0.02129623,-0.004666361,0.006229435,0.05730291,0.003808704,0.04883835,0.0793638,0.04389698
3005.998,0.1124223,0.1459568,0.02125065,-0.004668499,0.005968858,0.05728628,0.003813332,0.04886107,0.0793201,0.0439101
3006.48,0.1123841,0.1460012,0.02120161,-0.004677686,0.005715655,0.05726697,0.003813384,0.04887978,0.07927695,0.04392426
3006.962,0.1123448,0.1460356,0.02115104,-0.004694022,0.005469021,0.05724565,0.003809749,0.04889102,0.07923207,0.04393604
3007.444,0.1123066,0.1460612,0.0211044,-0.00471642,0.005229759,0.05722588,0.003801931,0.04889327,0.07918368,0.04394256
3007.926,0.1122717,0.1460793,0.02106757,-0.004740215,0.004997868,0.05721194,0.00378923,0.04888797,0.07912976,0.04394291
3008.408,0.1122408,0.1460917,0.02104532,-0.004761335,0.004773448,0.05720789,0.003769449,0.04887801,0.07906853,0.04393738
3008.89,0.1122125,0.1460995,0.02103998,-0.004776501,0.004554696,0.05721705,0.003740995,0.04886773,0.07899965,0.04392586
3009.372,0.1121842,0.1461044,0.02105135,-0.004784618,0.004339812,0.05723934,0.003702465,0.04886189,0.07892163,0.04391062
3009.854,0.1121538,0.1461084,0.02107895,-0.004785186,0.004127596,0.05727372,0.003655952,0.04886796,0.07883544,0.04389362
3010.337,0.1121192,0.1461133,0.02112135,-0.004779891,0.003919149,0.05731698,0.003604841,0.04889371,0.0787415,0.0438792
3010.819,0.1120802,0.146122,0.02117979,-0.004768629,0.003717971,0.05736525,0.003554711,0.04895062,0.07863978,0.0438722
3011.301,0.1120375,0.146136,0.02125549,-0.004751896,0.003530365,0.05741404,0.003512146,0.04905014,0.07853201,0.04387788
3011.783,0.1119921,0.1461553,0.02134906,-0.004729091,0.003362136,0.05745859,0.003481933,0.04920107,0.07841796,0.0439008
3012.265,0.1119448,0.1461787,0.02145495,-0.004699815,0.003216888,0.05749313,0.003467271,0.04940463,0.07829753,0.04394189
3012.747,0.1118951,0.1462018,0.02156047,-0.004665653,0.003092621,0.05751077,0.003467666,0.04965016,0.07816888,0.04399816
3013.229,0.1118414,0.1462193,0.02164421,-0.004630585,0.002982736,0.05750256,0.003479832,0.04991241,0.07802847,0.04406107
3013.711,0.111783,0.1462267,0.02168148,-0.004599982,0.002876027,0.05746137,0.003499587,0.05015715,0.07787403,0.04412027
3014.194,0.1117203,0.1462217,0.02164575,-0.004580017,0.002760686,0.05738061,0.00352264,0.05034472,0.07770441,0.04416421
3014.676,0.1116555,0.146205,0.02151842,-0.004574877,0.002626601,0.05725641,0.003545304,0.05044194,0.07752191,0.04418305
3015.158,0.1115941,0.1461814,0.02129205,-0.00458636,0.002469365,0.05709024,0.003565179,0.05042893,0.0773341,0.04417265
3015.64,0.1115445,0.1461576,0.02097366,-0.004612285,0.002292179,0.05688626,0.003580866,0.05030844,0.07715292,0.04413414
3016.122,0.1115156,0.1461406,0.02058164,-0.004647578,0.002103348,0.05665208,0.003591865,0.05010195,0.07699228,0.0440734
3016.604,0.1115149,0.1461364,0.02014271,-0.004683876,0.001915285,0.05639679,0.003597173,0.04984724,0.07686678,0.04400188
3017.086,0.1115471,0.1461473,0.01968523,-0.004714708,0.001740003,0.05612938,0.00359689,0.04958732,0.07678473,0.04393107
3017.568,0.111611,0.1461723,0.01923374,-0.00473429,0.001585909,0.0558567,0.003590911,0.04935965,0.07674854,0.0438714
3018.051,0.1117021,0.1462073,0.018805,-0.004740228,0.001456712,0.05558506,0.003580632,0.04918874,0.0767518,0.04383095
3018.532,0.1118105,0.1462481,0.01840749,-0.004732215,0.001351014,0.05531815,0.003568552,0.04908268,0.07678155,0.04381343
3019.015,0.1119228,0.1462893,0.01804162,-0.004715528,0.001262313,0.05505855,0.003557966,0.04903372,0.07682001,0.04381774
3019.497,0.1120272,0.1463275,0.01770362,-0.004693551,0.001184504,0.05480787,0.003552678,0.04902566,0.07685063,0.04383995
3019.979,0.1121135,0.1463609,0.01738701,-0.004672366,0.001111082,0.05456677,0.003554786,0.0490392,0.07686026,0.04387261
3020.461,0.1121756,0.1463878,0.01708618,-0.00465566,0.001037139,0.05433523,0.003564195,0.04905815,0.07684186,0.04390745
3020.943,0.112214,0.1464095,0.0167981,-0.004645132,0.000962476,0.05411346,0.003577909,0.04907502,0.07679585,0.04393796
3021.425,0.1122327,0.1464251,0.01652215,-0.004641085,0.000887192,0.0539002,0.003591226,0.04908679,0.07672733,0.04395811
3021.907,0.1122398,0.146436,0.01626007,-0.004641626,0.000814594,0.05369631,0.003599747,0.04909671,0.07664543,0.0439671
3022.389,0.112243,0.1464429,0.016016,-0.004644063,0.000746786,0.05350156,0.003598962,0.04910859,0.07655913,0.04396531
3022.872,0.1122495,0.1464485,0.01579359,-0.0046469,0.000687277,0.05331846,0.003588067,0.049126,0.07647695,0.04395751
3023.354,0.1122626,0.1464553,0.01559609,-0.004649038,0.000637073,0.05314941,0.003568762,0.04914953,0.07640463,0.04394805
3023.836,0.1122821,0.1464674,0.01542339,-0.004650978,0.000596277,0.05299651,0.003545544,0.04917787,0.07634418,0.04394087
3024.318,0.1123051,0.1464878,0.01527336,-0.004656113,0.000564693,0.05286295,0.003524424,0.0492089,0.07629676,0.04393834
3024.8,0.1123279,0.1465194,0.01514034,-0.004665943,0.000539616,0.05274827,0.003510107,0.04923953,0.07625987,0.04394026
3025.282,0.1123477,0.1465628,0.01502026,-0.00468117,0.000519044,0.0526516,0.0035053,0.04926871,0.07623217,0.04394561
3025.764,0.1123625,0.1466165,0.01490574,-0.004702196,0.000499068,0.05257004,0.003509609,0.0492952,0.07620981,0.04395148
3026.246,0.1123728,0.146677,0.01479372,-0.004725725,0.00047728,0.05249962,0.003519829,0.04931919,0.07618975,0.0439564
3026.729,0.1123806,0.14674,0.01468279,-0.004748362,0.000449366,0.05243545,0.003531056,0.0493408,0.07616852,0.04395936
3027.211,0.1123888,0.1468012,0.01457478,-0.004765209,0.000414721,0.05237501,0.00353948,0.04936094,0.07614377,0.04396118
3027.693,0.1123995,0.1468564,0.0144707,-0.004774065,0.000371837,0.05231456,0.003541189,0.04937922,0.07611306,0.04396248
3028.175,0.1124136,0.1469036,0.01437257,-0.004773525,0.000322418,0.0522543,0.003536584,0.04939625,0.07607563,0.04396439
3028.657,0.1124313,0.1469414,0.01428041,-0.004765386,0.000268267,0.05219255,0.003526862,0.04941224,0.07603075,0.04396797
3029.139,0.1124529,0.1469706,0.01419462,-0.004751944,0.0002138,0.05213078,0.003515233,0.04942803,0.0759799,0.04397372
3029.621,0.1124787,0.1469929,0.01411266,-0.004736597,0.000162933,0.05207016,0.003503299,0.04944455,0.07592437,0.04398331
3030.103,0.1125092,0.1470104,0.01403433,-0.004721143,0.000119682,0.05201222,0.003492565,0.0494621,0.07586688,0.04399768
3030.585,0.1125443,0.1470249,0.01395851,-0.004707287,8.55568E-05,0.05195834,0.003481928,0.04948113,0.07580907,0.04401808
3031.068,0.1125838,0.1470383,0.01388613,-0.004695125,6.00594E-05,0.05190894,0.003468377,0.04950079,0.07575208,0.04404439
3031.55,0.1126269,0.147052,0.01381779,-0.004684863,4.08828E-05,0.05186496,0.003448801,0.04952076,0.07569605,0.0440755
3032.032,0.1126715,0.1470661,0.01375349,-0.004678099,2.20017E-05,0.05182586,0.003421188,0.04953865,0.07563934,0.04410723
3032.514,0.1127154,0.1470796,0.01369324,-0.004676841,-2.31103E-06,0.05179157,0.003385939,0.0495531,0.07557911,0.04413544
3032.996,0.112756,0.147091,0.01363561,-0.004683894,-3.81877E-05,0.05176092,0.003345157,0.0495615,0.07551173,0.04415368
3033.478,0.1127924,0.1470986,0.01357948,-0.004700863,-9.01556E-05,0.0517334,0.003303659,0.0495625,0.07543412,0.044158
3033.96,0.1128244,0.1471013,0.01352517,-0.004728255,-0.000159427,0.05170941,0.003268077,0.0495545,0.07534381,0.04414682
3034.442,0.1128527,0.1470981,0.01347409,-0.004762968,-0.000244097,0.05168971,0.003242426,0.04953816,0.07524016,0.04412213
3034.925,0.1128783,0.1470906,0.01342879,-0.004799996,-0.000339143,0.05167565,0.003231034,0.04951429,0.07512501,0.04408817
3035.407,0.1129028,0.1470812,0.0133916,-0.004833025,-0.000437933,0.05166827,0.003233804,0.04948571,0.07500173,0.04405171
3035.889,0.112926,0.1470733,0.01336334,-0.004856242,-0.000533328,0.05166779,0.003249236,0.04945618,0.0748748,0.04401856
3036.371,0.112948,0.1470713,0.01334331,-0.004866235,-0.000618891,0.05167475,0.003273419,0.04942999,0.07474858,0.0439933
3036.853,0.1129686,0.1470788,0.01333028,-0.004862296,-0.000690799,0.05168849,0.003303136,0.0494114,0.07462724,0.0439775
3037.335,0.1129878,0.147098,0.01332152,-0.004847727,-0.000748141,0.05170749,0.003333569,0.04940285,0.07451247,0.04397117
3037.817,0.113007,0.1471299,0.0133156,-0.004826834,-0.000792421,0.05173149,0.003363308,0.04940629,0.07440415,0.04397294
3038.299,0.1130278,0.1471724,0.01331253,-0.004805634,-0.000827559,0.0517596,0.003390542,0.04942041,0.07430104,0.04398075
3038.781,0.1130531,0.1472231,0.01331617,-0.004788138,-0.000858582,0.05179273,0.00341517,0.04944319,0.0741995,0.04399408
3039.264,0.1130845,0.1472775,0.01332957,-0.004776757,-0.000890418,0.05183007,0.003436283,0.04947028,0.07409624,0.04401168
3039.746,0.1131233,0.1473318,0.01335702,-0.004771894,-0.000927196,0.05187223,0.003453983,0.04949778,0.0739876,0.04403241
3040.228,0.1131691,0.1473829,0.01340025,-0.004772049,-0.000971131,0.0519186,0.003466053,0.04952132,0.07387054,0.0440546
3040.71,0.1132202,0.1474289,0.01345917,-0.004774713,-0.00102273,0.05196875,0.00347269,0.04953785,0.0737429,0.04407534
3041.192,0.1132736,0.1474703,0.01353247,-0.004778884,-0.00107968,0.05202258,0.003471778,0.04954603,0.07360351,0.04409077
3041.674,0.1133259,0.147508,0.01361688,-0.004782754,-0.001139464,0.05208136,0.003464018,0.04954593,0.07345289,0.04409733
3042.156,0.113375,0.1475448,0.0137103,-0.004786626,-0.001198057,0.05214718,0.003450013,0.0495384,0.07329309,0.0440938
3042.638,0.1134189,0.1475824,0.01381098,-0.004791202,-0.001252032,0.05222329,0.003431673,0.04952573,0.073126,0.04407879
3043.121,0.1134573,0.1476231,0.01391893,-0.004796683,-0.001299273,0.05231329,0.003412016,0.04951139,0.07295538,0.04405503
3043.603,0.1134909,0.1476668,0.01403396,-0.004803974,-0.001339374,0.05242083,0.003393161,0.04949703,0.07278481,0.04402593
3044.085,0.1135215,0.1477138,0.0141576,-0.004812775,-0.001372736,0.05254825,0.003378027,0.04948614,0.07261742,0.04399651
3044.567,0.1135519,0.1477634,0.01429128,-0.004821075,-0.001401271,0.05269692,0.003367526,0.04948087,0.07245755,0.04397114
3045.049,0.1135843,0.1478163,0.01443655,-0.004827167,-0.001427496,0.05286593,0.003361759,0.04948212,0.07230727,0.04395423
3045.531,0.1136213,0.147873,0.01459574,-0.004827931,-0.001452015,0.05305348,0.003359719,0.04949142,0.07216907,0.04394887
3046.013,0.1136639,0.1479353,0.01477287,-0.004820852,-0.00147523,0.05325762,0.003359696,0.04950816,0.0720446,0.04395645
3046.495,0.1137123,0.1480056,0.01497172,-0.004805321,-0.001495428,0.05347529,0.003360881,0.04953202,0.0719362,0.04397604
3046.978,0.1137655,0.1480855,0.01519476,-0.004781537,-0.001510791,0.05370401,0.003362876,0.04956156,0.07184377,0.04400513
3047.459,0.1138212,0.1481748,0.01544274,-0.004751205,-0.001520511,0.05393998,0.003365779,0.04959415,0.07176708,0.04404017
3047.942,0.1138771,0.1482729,0.01571311,-0.004718446,-0.001522971,0.05418038,0.003370094,0.04962778,0.07170423,0.04407575
3048.424,0.1139301,0.1483767,0.01600019,-0.00468769,-0.001519075,0.05442204,0.003376833,0.04966006,0.0716517,0.04410778
3048.906,0.1139788,0.1484834,0.0162954,-0.004663466,-0.001511142,0.05466278,0.003386298,0.04968827,0.07160545,0.04413241
3049.388,0.1140208,0.1485892,0.01658953,-0.004648899,-0.001503004,0.05489919,0.003397282,0.04971081,0.07155982,0.04414712
3049.87,0.1140563,0.1486928,0.01687399,-0.004646312,-0.001497085,0.05513036,0.003409279,0.04972665,0.0715113,0.04415232
3050.352,0.1140871,0.1487938,0.01714284,-0.004654196,-0.001494797,0.05535508,0.003419864,0.0497367,0.07145753,0.04414958
3050.834,0.1141149,0.1488937,0.01739093,-0.004670848,-0.001495539,0.05557286,0.003427829,0.04974163,0.07139905,0.04414266
3051.316,0.1141422,0.1489926,0.01761476,-0.004691332,-0.001497189,0.05578092,0.003433673,0.04974287,0.07133798,0.04413353
3051.799,0.114172,0.1490916,0.01781092,-0.00471152,-0.001495506,0.05597611,0.003437601,0.04974286,0.07127755,0.04412493
3052.281,0.1142061,0.1491901,0.01797672,-0.004726977,-0.001486954,0.05615344,0.003441935,0.04974348,0.0712219,0.04411726
3052.763,0.1142446,0.1492857,0.01810743,-0.004736291,-0.001469002,0.05630637,0.003447986,0.04974566,0.07117391,0.04411074
3053.245,0.1142863,0.1493763,0.0181989,-0.004738551,-0.00144114,0.05642768,0.003455456,0.04975015,0.07113328,0.04410317
3053.727,0.1143286,0.1494601,0.01824804,-0.004735569,-0.001405083,0.05651156,0.003462523,0.0497576,0.07109883,0.04409424
3054.209,0.1143689,0.1495365,0.0182542,-0.004729863,-0.001364665,0.05655427,0.003465751,0.04976808,0.07106883,0.0440832
3054.691,0.1144046,0.1496087,0.01821881,-0.004723348,-0.001323222,0.05655475,0.003461193,0.04978234,0.07104118,0.04407028
3055.173,0.1144349,0.1496803,0.01814522,-0.004718243,-0.001284193,0.05651487,0.003446722,0.0498005,0.07101576,0.04405704
3055.656,0.1144619,0.1497568,0.01803929,-0.004714549,-0.001249195,0.05643938,0.003421627,0.04982329,0.07099397,0.04404526
3056.138,0.1144885,0.1498424,0.01790798,-0.004711559,-0.001218232,0.05633427,0.003389745,0.04985049,0.0709791,0.0440364
3056.62,0.1145198,0.1499397,0.01775807,-0.004707357,-0.001189485,0.0562076,0.003355226,0.0498816,0.07097598,0.04403225
3057.102,0.1145586,0.150048,0.01759601,-0.004701034,-0.001162145,0.05606598,0.003325248,0.04991459,0.07098632,0.04403291
3057.584,0.1146064,0.1501641,0.01742787,-0.004692993,-0.001134999,0.05591695,0.003304979,0.04994698,0.07101151,0.04403892
3058.066,0.1146611,0.1502831,0.0172601,-0.004684241,-0.001107336,0.05576683,0.003298064,0.04997632,0.07104975,0.04404889
3058.548,0.1147182,0.1504004,0.01709671,-0.004678214,-0.001079462,0.05562185,0.003304711,0.05000009,0.07109763,0.04406307
3059.03,0.1147716,0.1505131,0.01694264,-0.004677639,-0.001052591,0.05548752,0.003322195,0.05001849,0.07115086,0.04408018
3059.512,0.1148164,0.1506203,0.01680178,-0.004684134,-0.001026826,0.05536827,0.003346367,0.05003216,0.07120549,0.04410054
3059.995,0.1148501,0.1507239,0.01667783,-0.00469841,-0.001002267,0.0552677,0.003372776,0.05004352,0.07125983,0.04412373
3060.477,0.1148738,0.1508276,0.01657377,-0.004717946,-0.000978511,0.05518867,0.003397168,0.05005573,0.07131385,0.0441505
3060.959,0.1148915,0.150936,0.01649248,-0.004738901,-0.000954646,0.0551314,0.0034164,0.05007088,0.0713695,0.04418126
3061.441,0.1149081,0.1510521,0.016435,-0.004757639,-0.000930976,0.05509515,0.003429356,0.05008951,0.07142752,0.04421653
3061.923,0.1149283,0.1511779,0.01640266,-0.004770216,-0.000907398,0.05507781,0.003434004,0.05011088,0.07148939,0.04425548
3062.405,0.114954,0.151312,0.01639281,-0.004776528,-0.000884827,0.05507602,0.003430444,0.05013163,0.07155281,0.04429676
3062.887,0.1149841,0.1514511,0.01640115,-0.004776976,-0.000865697,0.05508478,0.003417657,0.05014794,0.07161471,0.04433751
3063.369,0.1150144,0.1515903,0.01642079,-0.004774492,-0.000850922,0.05509949,0.003396245,0.05015679,0.07167109,0.04437482
3063.852,0.1150402,0.1517245,0.01644455,-0.004772006,-0.000840911,0.0551161,0.003368439,0.05015646,0.07171729,0.04440521
3064.334,0.1150589,0.1518502,0.01646451,-0.004771139,-0.000836274,0.05513112,0.003336365,0.05014633,0.07175184,0.04442637
3064.816,0.1150689,0.1519655,0.01647542,-0.004772192,-0.00083468,0.05514275,0.003303776,0.05012922,0.07177544,0.04443724
3065.298,0.1150729,0.1520724,0.01647575,-0.004773551,-0.000834304,0.05515196,0.00327493,0.05010906,0.07179328,0.04444003
3065.78,0.1150754,0.1521748,0.01646611,-0.004772075,-0.000832709,0.05516063,0.003253584,0.05009078,0.0718125,0.04443631
3066.262,0.1150816,0.1522777,0.01644936,-0.004765941,-0.00082756,0.05517122,0.00324167,0.0500783,0.07184085,0.04443038
3066.744,0.1150954,0.1523862,0.01642941,-0.004752717,-0.000817942,0.05518593,0.003239698,0.05007519,0.07188517,0.0444257
3067.226,0.1151194,0.1525034,0.01640875,-0.004734528,-0.000803445,0.05520562,0.003247167,0.05008381,0.07194893,0.04442533
3067.708,0.1151533,0.1526308,0.0163891,-0.004712787,-0.000785184,0.0552286,0.003261948,0.05010508,0.07203169,0.04443137
3068.191,0.1151945,0.1527664,0.01636944,-0.004691849,-0.000765901,0.05525085,0.003280998,0.05013809,0.07212855,0.04444445
3068.673,0.1152403,0.1529071,0.01634885,-0.004673739,-0.00074712,0.055268,0.003302595,0.05018133,0.0722325,0.04446552
3069.155,0.1152871,0.1530494,0.01632527,-0.004661909,-0.00073311,0.05527499,0.003324501,0.05023114,0.07233458,0.04449364
3069.637,0.1153333,0.1531899,0.01629849,-0.004656154,-0.000725093,0.05526936,0.00334662,0.0502837,0.07242744,0.04452797
3070.119,0.1153771,0.1533287,0.01626903,-0.004655973,-0.00072541,0.05524973,0.003368543,0.05033396,0.07250585,0.04456631
3070.601,0.1154189,0.1534678,0.01623791,-0.004659543,-0.000734066,0.0552197,0.003390572,0.05037747,0.07256857,0.04460591
3071.083,0.1154588,0.1536099,0.01620646,-0.00466504,-0.000750453,0.05518436,0.003413526,0.05041054,0.0726165,0.04464302
3071.565,0.1154961,0.153758,0.01617512,-0.004671148,-0.000772948,0.05514879,0.003435876,0.05043123,0.07265144,0.04467317
3072.048,0.11553,0.1539132,0.01614386,-0.004678373,-0.000800435,0.05511915,0.00345681,0.0504401,0.07267671,0.04469261
3072.53,0.1155586,0.1540749,0.01611136,-0.004686614,-0.00083088,0.05509777,0.003472971,0.05043934,0.07269295,0.0446993
